date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,kge_chirp_v2,r_chirp_v2,B_chirp_v2,G_chirp_v2,kge_chirp_v3,r_chirp_v3,B_chirp_v3,G_chirp_v3,kge_chirp_v3_scale,r_chirp_v3_scale,B_chirp_v3_scale,G_chirp_v3_scale,kge_chirps_v2,r_chirps_v2,B_chirps_v2,G_chirps_v2,kge_chirps_v3_era5,r_chirps_v3_era5,B_chirps_v3_era5,G_chirps_v3_era5,kge_chirps_v3_imerg,r_chirps_v3_imerg,B_chirps_v3_imerg,G_chirps_v3_imerg,kge_chirps_v3_era5_scale,r_chirps_v3_era5_scale,B_chirps_v3_era5_scale,G_chirps_v3_era5_scale,kge_chirps_v3_imerg_scale,r_chirps_v3_imerg_scale,B_chirps_v3_imerg_scale,G_chirps_v3_imerg_scale,rmse_chirpv2,rmse_chirpv3,rmse_chirpsv2,rmse_chirpsv3_era5,rmse_chirpsv3_imerg
1/1/1990,25020790,0,Definitivo,PALMARITO [25020790],Pluviométrica,Convencional,Activa,Sucre,Majagual,8.7189,-74.7178,50,3/15/1974,"",San Juan D Uraba,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Definitivo,0,4.062,9.963,8.302,69.753,22.9,7.347,8.7189,-74.7178,2.8072726726532,3.93090915679932,5,5,0.492753624916077,0.775362312793732,1,1,0.0205402472268591,0.152700988467785,0.707185346008471,0.605430144629909,0.0205402472268591,0.152700988467785,0.707185346008471,0.605430144629909,0.00709647398514524,0.151362194816585,0.667819518248707,0.605884008025954,0.0987288435908262,0.183322077150056,0.864124182061027,0.643819385979465,0.12153200757414,0.275905774414352,1.0199871201997,0.503015009063288,0.120119386941469,0.155489452607645,1.01962044073742,0.753815380487344,0.12029824081958,0.274808853196262,0.96320902444646,0.50339209649823,0.118865232928859,0.154606390474503,0.96286275638076,0.754380481534284,17.7611230690542,17.7611230690542,18.0862805443156,17.0018734287125,19.9662723491088
1/1/1990,25020810,0,Preliminar,ASTILLEROS [25020810],Pluviométrica,Convencional,Activa,Bolívar,San Jacinto Del Cauca,8.2913,-74.6057,40,4/15/1974,"",Cno Carate,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Preliminar,0,0.06,1.935,1.553,26.138,0,73.862,8.2913,-74.6057,3.85454535484314,5.64727258682251,6,7,0.601449251174927,0.605072438716888,1,1,0.0368668483477961,0.160888243802057,0.725570416536366,0.61502554352024,0.0368668483477961,0.160888243802057,0.725570416536366,0.61502554352024,0.0247714403316548,0.159499885834887,0.688779988471805,0.615588233653525,0.0795976553400043,0.132846134200359,0.88651310795459,0.713110867375167,0.158678028334482,0.269912967026662,1.13401505416451,0.603975316995737,0.0627815404467059,0.0953435751339508,1.14419015841838,0.802049521113711,0.165484939361393,0.269135597081273,1.07651422678302,0.604527897218139,0.0696405471368935,0.0948765617380583,1.08617339704542,0.802783320476504,22.1080892717897,22.1080892717897,23.6729707865865,22.3844425465353,27.5499027750794
1/1/1990,25020820,"","",ZAPATA [25020820],Pluviométrica,Convencional,Activa,Sucre,Majagual,8.6028,-74.6997,50,4/15/1974,"",Tibu,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Preliminar,0,2.58,6.988,6.988,0,7.717,92.283,8.6028,-74.6997,2.8072726726532,3.93090915679932,5,5,0.550724625587463,0.811594188213348,1,1,0.00670362878284547,0.130733798762441,1.03933361293206,0.520973049450346,0.00670362878284547,0.130733798762441,1.03933361293206,0.520973049450346,0.00642881138015261,0.12949590309822,0.980730636045306,0.521423970778462,0.00454545844562382,0.139280412394976,1.2474581474124,0.565424343648323,0.0105526229143308,0.264899270642893,1.36269911685581,0.44584985757254,-0.0132623439687662,0.11212526411401,1.36703782594898,0.678033751142909,0.0352652825046625,0.263562283825249,1.2858631290122,0.446235757016146,0.0115449225024247,0.111358591329035,1.28995719936229,0.678620614282749,15.3773243365195,15.3773243365195,16.4048998582952,14.8108138583707,18.5328580556545
1/1/1990,25020860,0,Definitivo,FRONTERA LA HACIENDA [25020860],Pluviométrica,Convencional,Activa,Sucre,Buenavista (Sucre),9.3594,-74.9408,100,5/15/1974,"",Bzo De Loba,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Definitivo,0,3.357,8.374,6.845,91.542,5.101,3.357,9.3594,-74.9408,1.17454540729523,1.60363638401032,2,2,0.52173912525177,0.775362312793732,1,1,-0.088413225382302,0.125361802586253,0.647557630160853,0.456459984220019,-0.088413225382302,0.125361802586253,0.647557630160853,0.456459984220019,-0.103159286636564,0.123836158289493,0.607133041669344,0.45690434799789,-0.00372511857019608,0.140797566294763,0.757740788122616,0.541147337564332,0.0575627554052172,0.245806460396913,1.02760383966049,0.435537341486285,0.0440315172678252,0.108204746799419,1.02838637087262,0.656821940831221,0.0562143274977827,0.244185074836827,0.963454395015308,0.435961337072224,0.0436243789607119,0.107789759850153,0.964188075745627,0.657461356966494,10.8989008587857,10.8989008587857,11.0668315746135,10.6460756656316,12.3071700594158
1/1/1990,25020870,"","",PLAYITAS [25020870],Pluviométrica,Convencional,Activa,Bolívar,San Martín De Loba,8.8228,-73.9658,40,9/15/1974,"",Cno Tapoa,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Andes,Preliminar,0,2.258,6.296,4.886,14.108,4.086,81.806,8.8228,-73.9658,1.19636368751526,2.23272728919983,2,3,0.572463750839233,0.797101438045502,1,1,0.0524576894183243,0.212687739208205,1.00184486215481,0.472769091542422,0.0524576894183243,0.212687739208205,1.00184486215481,0.472769091542422,0.0498440149667414,0.210935203299043,0.953065391640358,0.472771126511525,0.0882028585411044,0.225877806998079,1.12744014511041,0.535384172795688,0.124398645374286,0.29432297183452,1.09578415812124,0.49056594225069,0.113431962853845,0.201327822206785,1.09523947522829,0.627099102620454,0.127588535842831,0.293048459364834,1.04243081665047,0.490568053823874,0.116638153355041,0.20030104703819,1.04191265417413,0.627101801881724,15.8317397307149,15.8317397307149,16.3698789937969,15.4459476681253,17.1210375108545
1/1/1990,25020880,"","",BARRANCO DE LOBA [25020880],Pluviométrica,Convencional,Activa,Bolívar,Barranco De Loba,8.9467,-74.1106,25,9/15/1974,"",Cno Aguas Prieta,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Preliminar,0,3.309,8.518,6.642,36.746,0,63.254,8.9467,-74.1106,1.1345454454422,1.58545458316803,2,2,0.561594188213348,0.822463750839233,1,1,0.0816518803756339,0.223613839860343,0.800041772252152,0.552111055821705,0.0816518803756339,0.223613839860343,0.800041772252152,0.552111055821705,0.0700619153621336,0.221614074314035,0.758350540846521,0.552221337215833,0.157589511171431,0.247748129485666,0.937243362984457,0.626055940672173,0.207795658661079,0.369697789638568,0.990284411497705,0.520195404993052,0.145553712227498,0.188364456821862,0.991004486468279,0.733081876834038,0.204858668073904,0.368829049057976,0.938679385373984,0.520299311397165,0.14307586254898,0.187919421497182,0.939361936288604,0.733228306235396,17.3307588690079,17.3307588690079,17.7583347834964,16.2663245822501,19.3691173097766
1/1/1990,25020890,"","",CHILLOA [25020890],Pluviométrica,Convencional,Activa,Bolívar,Margarita,9.1194,-74.2219,20,9/15/1974,"",(Chicagua)Magdalena,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Preliminar,0,3.297,8.494,7.012,17.441,8.589,73.97,9.1194,-74.2219,2.27636361122131,3.23636364936829,4,4,0.557971000671387,0.822463750839233,1,1,0.0123045069701263,0.159342211420251,0.89159152161167,0.492965019682805,0.0123045069701263,0.159342211420251,0.89159152161167,0.492965019682805,0.00436584623115355,0.157433649617483,0.842345898973899,0.493527396808333,0.102542591516449,0.212946621937179,1.05471962693626,0.572235412230196,0.115094662503304,0.298147367881512,1.07881160025575,0.466849860936322,0.0891600736893886,0.151858816057887,1.07884353468222,0.677401797119692,0.117732820736619,0.296903769713113,1.01922517791359,0.467382445749369,0.0919559285703099,0.151117401103781,1.01925534849341,0.678174580705304,15.4452254428195,15.4452254428195,15.8288604942221,14.691178962614,17.2335061859879
1/1/1990,25020900,"","",SAN SEBASTIAN [25020900],Pluviométrica,Convencional,Activa,Magdalena,San Sebastián De Buenavista,9.2339,-74.3558,65,1/15/1974,"",Cga. Sur,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Preliminar,0,2.604,7.323,5.794,11.086,25.756,63.159,9.2339,-74.3558,2.15636372566223,2.95272731781006,4,4,0.568840563297272,0.822463750839233,1,1,-0.0240619909533719,0.148579156603914,0.888822623197624,0.441945253910135,-0.0240619909533719,0.148579156603914,0.888822623197624,0.441945253910135,-0.0321483259696915,0.146507775641748,0.839517561175569,0.442212785561553,0.0655058036380198,0.189085524089999,0.972261014910159,0.536397083162738,0.0544250824037227,0.277892390241093,1.19544823211308,0.42166401350136,0.0547741575368202,0.146281081438835,1.19479480303553,0.644091463910553,0.0649710545031543,0.276517986802405,1.12913393307281,0.421919267899677,0.0653816890188629,0.14524779502532,1.12851675122879,0.644481364812259,12.6645162022378,12.6645162022378,12.882174624195,12.2868781096463,14.5486279862217
1/1/1990,25020940,6,Definitivo,VILLANUEVA [25020940],Pluviométrica,Convencional,Activa,Sucre,Guaranda,8.3328,-74.7356,45,4/15/1974,"",Surata,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Definitivo,6,0.096,1.923,0.788,19.998,0,80.002,8.3328,-74.7356,3.85454535484314,5.64727258682251,6,7,0.605072438716888,0.829710125923157,1,1,-0.0252233044677628,0.109980932119076,0.861644206173208,0.510299523027873,-0.0252233044677628,0.109980932119076,0.861644206173208,0.510299523027873,-0.0326482871700522,0.109036291116898,0.81839236393292,0.510546405702608,0.0264882798499451,0.140078549600505,1.03176652503423,0.544751654259351,0.0602285580471028,0.239137438158531,1.0817223480808,0.454491078970816,0.0161008142423502,0.0910939576118677,1.0845512598343,0.632850850054993,0.0629348641914993,0.238423413276692,1.02742327195194,0.454710961545962,0.0189940647973677,0.0906638398692886,1.0301101811898,0.633157023005425,23.2007842835998,23.2007842835998,23.8126611328787,22.2076347082214,25.6780464794653
1/1/1990,25020970,0,Preliminar,ARENAL [25020970],Pluviométrica,Convencional,Activa,Bolívar,Arenal,8.4594,-73.9411,74,8/15/1974,"",Sinu,Magdalena Cauca,Medio Magdalena,Directos al Magdalena (Brazo Morales),1990,1,1,Andes,Preliminar,0,0.084,1.971,1.971,0,0,100,8.4594,-73.9411,0.832727253437042,0.923636376857758,1,1,0.829710125923157,0.923913061618805,1,1,-0.0421359050579588,0.145163830866552,1.3540193993549,0.520445380136298,-0.0421359050579588,0.145163830866552,1.3540193993549,0.520445380136298,-0.0218644884100454,0.144383386446525,1.28680081990976,0.520549759637252,0.000479585066141097,0.180928952355387,1.37854065566525,0.570034128344553,0.00498817154318487,0.242332038069975,1.46954953964928,0.557833709958654,-0.0140734150709574,0.165241484976687,1.48738323388057,0.693437288500592,0.036542063035774,0.241349215260912,1.39659561260322,0.557945587989439,0.0187187993253525,0.164536817307417,1.41354397565458,0.693576362918157,9.67201646008237,9.67201646008237,9.8323108268645,9.65986875229864,11.2022365308386
1/1/1990,25020980,0,Preliminar,CAIMITO [25020980],Pluviométrica,Convencional,Activa,Sucre,Caimito,8.7908,-75.1244,20,11/15/1973,"",Canalete,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Preliminar,0,1.457,4.79,4.79,0,25.278,74.722,8.7908,-75.1244,1.24000000953674,1.25090909004211,3,3,0.557971000671387,0.561594188213348,1,1,0.0302231912071486,0.152435290184956,1.1364000288268,0.548894520444903,0.0302231912071486,0.152435290184956,1.1364000288268,0.548894520444903,0.0364308808937891,0.151235631189442,1.07199942085768,0.549577335240673,0.0373985819100724,0.163506481596203,1.23400430519656,0.58512403187621,0.0443919143342905,0.270899161652618,1.29605836076279,0.457830074669135,0.00198207962303765,0.120084830278749,1.30899886199336,0.644600553215414,0.0641438235544177,0.269972141546869,1.22260980015094,0.458399606951364,0.0222215937681252,0.119561376712456,1.23481695385816,0.645402424574487,10.9701700211948,10.9701700211948,11.3807435900077,10.222744092911,12.3516235107004
1/1/1990,25020990,"","",HATO NUEVO [25020990],Pluviométrica,Convencional,Activa,Sucre,Corozal,9.1783,-75.1903,80,11/15/1973,"",Ay Mancomojan,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Preliminar,0,1.565,5.161,3.727,16.139,5.877,77.984,9.1783,-75.1903,1.60727274417877,2.42909097671509,3,3,0.492753624916077,0.79347825050354,1,1,-0.07953080195614,0.13299370592158,0.655822191730773,0.456650688143013,-0.07953080195614,0.13299370592158,0.655822191730773,0.456650688143013,-0.0960642961572074,0.131289395527994,0.610339027820366,0.456986967238815,0.0244365150857944,0.175887237084903,0.743843649745858,0.545086611185304,0.0556156928951088,0.25403249825899,0.969974526700451,0.421646581400784,0.0956496933244429,0.156712387966862,0.971500310869873,0.674572207248509,0.0496351638997503,0.251940380197842,0.902703990657128,0.421957083355174,0.0903484670610746,0.155788226824604,0.904123957285844,0.675068964480671,13.1591333451612,13.1591333451612,13.1923035250502,12.7339290222986,14.3827500689872
1/1/1990,25021000,"","",GALERAS [25021000],Pluviométrica,Convencional,Activa,Sucre,Galeras,9.165,-75.0508,70,11/15/1973,"",Peralonso,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Preliminar,0,0.036,1.744,0.49,17.513,5.244,77.243,9.165,-75.0508,1.60727274417877,2.42909097671509,3,3,0.532608687877655,0.81521737575531,1,1,-0.0278999878604787,0.144877392310327,0.726719107410524,0.499339172086447,-0.0278999878604787,0.144877392310327,0.726719107410524,0.499339172086447,-0.0433191603815759,0.143466391135845,0.676673809852269,0.499674883630637,0.0681408925201337,0.193445135299136,0.853787700113771,0.556770251694988,0.0851645560656141,0.284477605128698,1.02106992924946,0.430344270635602,0.130983662111058,0.190777711352422,1.02133045790312,0.683940362210662,0.0828447255386794,0.282664268568742,0.950754248932263,0.430633596103549,0.129548081177331,0.190258072824929,0.950996836356832,0.68440018328613,11.6682546126869,11.6682546126869,11.7167340680691,11.131977055503,12.6685715564223
1/1/1990,25021020,"","",TIERRA GRATA [25021020],Pluviométrica,Convencional,Activa,Magdalena,Santa Bárbara De Pinto,9.4367,-74.7392,25,5/15/1974,"",Magdalena,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Preliminar,0,2.174,6.128,4.755,11.349,14.682,73.97,9.4367,-74.7392,1.06545460224152,1.5963636636734,2,2,0.550724625587463,0.79347825050354,1,1,-0.0358499520726252,0.140450698057819,1.00005986664937,0.421934158459822,-0.0358499520726252,0.140450698057819,1.00005986664937,0.421934158459822,-0.0380267799102998,0.139363396305928,0.940889319445618,0.422669800168676,-0.0104620954661541,0.15742798299613,1.17436326929546,0.470185416530953,0.0434058755422874,0.253010049776343,1.10748669572866,0.412186302087804,0.0138670302620396,0.10486306166723,1.10880446322032,0.600813722154955,0.0486428370313315,0.252578292887574,1.04196002478375,0.412904948420542,0.0191005677781346,0.104576636852913,1.04319982391955,0.601861240172653,10.6230525969918,10.6230525969918,10.9884380537988,10.208219137793,11.7901066193486
1/1/1990,25021030,"","",SAN ZENON [25021030],Pluviométrica,Convencional,Activa,Magdalena,San Zenón,9.2475,-74.5019,25,5/15/1974,"",Magdalena(Loba),Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Preliminar,0,0.848,3.93,1.696,25.529,0.37,74.101,9.2475,-74.5019,3.24727272987366,4.5381817817688,6,6,0.518115937709808,0.79347825050354,1,1,-0.0546485608043503,0.17194457470478,0.567674516514318,0.51040580500305,-0.0546485608043503,0.17194457470478,0.567674516514318,0.51040580500305,-0.0712120298491206,0.169573028979793,0.532988905077213,0.510319598192151,0.049310688785835,0.192008278031764,0.688637739471081,0.607554989322083,0.0983479392780024,0.27684627244665,0.83494723448265,0.487376639700263,0.0861371795234892,0.145695483473948,0.835568795130465,0.720229689642335,0.0860709276306381,0.274939040468644,0.783930931119982,0.487294322482466,0.0743730537535041,0.144423152670208,0.784514513647434,0.72010804387724,17.0029304175229,17.0029304175229,17.1502968689231,16.4365502973967,18.4580692158478
1/1/1990,25021040,"","",MENCHIQUEJO [25021040],Pluviométrica,Convencional,Activa,Magdalena,El Banco,9.1881,-74.0442,25,9/15/1974,"",Cno Lobita,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Preliminar,0,0.048,1.959,0.633,14.801,3.811,81.388,9.1881,-74.0442,2.27636361122131,3.23636364936829,4,4,0.572463750839233,0.81521737575531,1,1,0.0511699388633783,0.193317022969106,0.910869333275488,0.508475042612948,0.0511699388633783,0.193317022969106,0.910869333275488,0.508475042612948,0.0438083489288584,0.191212110125117,0.860339193327238,0.509429432344945,0.105515892087115,0.216573892474186,1.04722155069497,0.570913203995249,0.149600162051929,0.324113610547713,1.08072196906024,0.490253556514325,0.104191127772389,0.176805063746211,1.08096240502981,0.656097802479232,0.153066139551317,0.323271515423991,1.02076931685557,0.491173745159195,0.107605404555591,0.176286434052723,1.0209964147285,0.657329274928015,15.2263723955319,15.2263723955319,15.6773989951393,14.4859132964845,16.7418480830482
1/1/1990,25021090,"","",SANTA ROSA [25021090],Pluviométrica,Convencional,Activa,Bolívar,San Fernando,9.0933,-74.3139,40,10/15/1974,"",Bzo De Loba,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Preliminar,0,2.855,7.633,6.14,28.587,14.562,56.851,9.0933,-74.3139,2.15636372566223,2.95272731781006,4,4,0.525362312793732,0.786231875419617,1,1,0.0269178302999875,0.170401175567247,0.890778346031673,0.503285464484578,0.0269178302999875,0.170401175567247,0.890778346031673,0.503285464484578,0.0179589167428993,0.167928978626832,0.840769258037323,0.503302833297986,0.0945523722364795,0.204219664365867,1.06196689933789,0.572531676697488,0.12955397547888,0.313893822039101,1.03419131270243,0.465429566563775,0.125136952887609,0.18642623668183,1.03385377796434,0.680098445517018,0.128347289813415,0.311915457738384,0.976130893305918,0.465445628937649,0.124141070061398,0.18500194338916,0.975812308068003,0.680121916298179,15.8302923184295,15.8302923184295,16.3647835241643,14.8972832773442,17.1520056748678
1/1/1990,25021180,0,Definitivo,SANTA CRUZ [25021180],Pluviométrica,Convencional,Activa,Bolívar,Mompós,9.0783,-74.6889,20,3/15/1974,"",Magdalena(Mompox),Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Definitivo,0,0.358,2.365,0.717,99.63,0.012,0.358,9.0783,-74.6889,3.24727272987366,4.5381817817688,6,6,0.547101438045502,0.811594188213348,1,1,0.0352418696688803,0.17134488596318,0.690067575552648,0.615252232889119,0.0352418696688803,0.17134488596318,0.690067575552648,0.615252232889119,0.0196258347299104,0.169473753336104,0.648366032275976,0.615665236708847,0.146113195593633,0.234185020932628,0.853510791463935,0.651875016182644,0.195105461361875,0.347454646932477,1.02467914529277,0.529435742637545,0.146631027046625,0.191899035484291,1.02488195258965,0.726884047365216,0.193291377000666,0.345557211280674,0.96275665648737,0.529791139940181,0.145334191206814,0.190830857118343,0.962947207916031,0.727371986899626,14.6165077328565,14.6165077328565,14.6217325768214,13.6490996303178,16.0538250020162
1/1/1990,25021200,"","",NEGRITOS LOS [25021200],Pluviométrica,Convencional,Activa,Magdalena,El Banco,9.0267,-74.0794,26,7/15/1976,"",Ay Corozal,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Preliminar,0,0.012,1.935,0.43,29.698,25.851,44.451,9.0267,-74.0794,2.27636361122131,3.23636364936829,4,4,0.568840563297272,0.786231875419617,1,1,0.0656344908389621,0.226694545424475,0.768779537342127,0.529282806473159,0.0656344908389621,0.226694545424475,0.768779537342127,0.529282806473159,0.0524593102238848,0.224114136347912,0.726773435622756,0.529700382856995,0.149536003839831,0.253250053012604,0.885112290818636,0.609545982581682,0.202902336038072,0.365707684011165,1.02462139891648,0.517888259335579,0.169566239609794,0.223993161945226,1.02462069641796,0.705335039416044,0.201486276120113,0.363916244062177,0.968636101941055,0.518296846019144,0.168167615041594,0.222528728464557,0.968635437827041,0.705891511781196,18.1423519796877,18.1423519796877,18.42445418913,17.2471789988565,19.9756399338458
1/1/1990,25021210,"","",TREMENTINO [25021210],Pluviométrica,Convencional,Activa,Córdoba,Sahagún,8.82,-75.47,136,11/15/1973,"",0,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Preliminar,0,2.162,5.818,4.671,13.678,5.83,80.492,8.82,-75.47,1.37454545497894,1.76363635063171,2,2,0.554347813129425,0.81521737575531,1,1,-0.0257416208448809,0.126828306688432,0.889598155931795,0.473190262467339,-0.0257416208448809,0.126828306688432,0.889598155931795,0.473190262467339,-0.0339526633372362,0.12523992635772,0.837090944919601,0.473394299920397,0.0753394651617692,0.181778400599312,0.941377588634882,0.573298779182386,0.0433098977032439,0.237897511958958,1.04195942489293,0.423202673188505,0.137827799944739,0.192769795211636,1.04232044471145,0.700117891522535,0.0431524211778603,0.23665815475163,0.980459316080665,0.423385156224219,0.137983670392501,0.191943587110106,0.980799027240142,0.700419779119888,11.9905253036942,11.9905253036942,12.1208185773782,11.4924195643331,12.9545670857183
1/1/1990,25021240,"","",CHIMICHAGUA [25021240],Pluviométrica,Convencional,Activa,Cesar,Chimichagua,9.2601,-73.8099,138,7/15/1972,"",Canal Rio Frio,Magdalena Cauca,Cesar,Bajo Cesar,1990,1,1,Caribe,Preliminar,0,0.048,1.995,0.502,19.783,0,80.217,9.2601,-73.8099,2.18545460700989,2.71272730827332,3,3,0.739130437374115,0.898550748825073,1,1,0.0458485657760893,0.196493338180089,0.849469267429734,0.507940549938905,0.0458485657760893,0.196493338180089,0.849469267429734,0.507940549938905,0.0375172948873876,0.19504898013903,0.808411931569474,0.508348878470987,0.136167495983613,0.243007619800056,0.935131474430434,0.588951090860376,0.161472657001874,0.334241039359536,1.10118985329108,0.50034639511622,0.132348799176147,0.205381829790206,1.10063546317602,0.666423811678861,0.165603228128029,0.333167725636915,1.04796612479848,0.500748618780141,0.136573999756054,0.20480310738323,1.04743852998024,0.666959543383683,14.4349307065852,14.4349307065852,14.5513719083517,13.8346164092227,15.9057730710322
1/1/1990,25021260,"","",BARRANCO DE YUCA [25021260],Pluviométrica,Convencional,Activa,Bolívar,Magangué,9.1739,-74.8508,70,10/15/1976,"",Cno Chicagua,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,1990,1,1,Caribe,Preliminar,0,3.034,7.753,6.487,14.479,5.364,80.158,9.1739,-74.8508,2.00363636016846,2.59272718429565,3,3,0.532608687877655,0.782608687877655,1,1,-0.0317516277363727,0.130184810008456,0.846666555147211,0.466687885674622,-0.0317516277363727,0.130184810008456,0.846666555147211,0.466687885674622,-0.0410095541496791,0.129249179137751,0.796516760432732,0.4670004962349,0.036891178592217,0.17527221620332,1.00543400051156,0.502633780654791,0.0358919916494421,0.255136280432274,1.16699275278777,0.411106366519578,0.0514454684566028,0.149623534795902,1.16742867315333,0.614535077932356,0.0447845459219294,0.254086668024454,1.09786938110172,0.411381745837355,0.0609588946370793,0.149192550757511,1.09827948101091,0.61494672383301,11.613504165023,11.613504165023,11.7368545154448,11.2364902958269,12.9019294974164
1/1/1990,25021270,"","",CANDELARIA [25021270],Pluviométrica,Convencional,Activa,Bolívar,Mompós,9.0731,-74.5256,20,10/15/1976,"",Magdalena(Mompox),Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Preliminar,0,2.234,6.296,4.874,18.982,4.719,76.299,9.0731,-74.5256,3.24727272987366,4.5381817817688,6,6,0.54347825050354,0.768115937709808,1,1,0.0262864060687543,0.16511329584396,0.779912439534686,0.549840228409519,0.0262864060687543,0.16511329584396,0.779912439534686,0.549840228409519,0.0135158745184307,0.163519497214248,0.732699040772196,0.55055423521594,0.0890365782582726,0.186099027732088,0.953084671378539,0.593529195349674,0.113054843320514,0.284728481674109,1.04833340838132,0.477771843287612,0.0973322167587938,0.157347513078259,1.04854954227047,0.680017414330833,0.114006367833645,0.283982409885889,0.984870664697579,0.478392264148797,0.0983526691936369,0.156838922719389,0.985073714533986,0.680900465510485,15.6378173540843,15.6378173540843,16.080595576023,15.0027420579982,17.2993674723625
1/1/1990,25021280,"","",COYONGAL [25021280],Pluviométrica,Convencional,Activa,Bolívar,Pinillos,8.97,-74.51,20,3/15/1979,"",0,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Preliminar,"",1.864,5.543,3.727,41.656,0.012,58.332,8.97,-74.51,1.77818179130554,2.53454542160034,3,3,0,0,0,0,0.0323840106711211,0.180110219460465,0.763984140130832,0.543537554160307,0.0323840106711211,0.180110219460465,0.763984140130832,0.543537554160307,0.0197976870170005,0.178627359555855,0.720653389252391,0.543810312511495,0.104597613560892,0.206694578969173,0.957837700566517,0.586920972318332,0.124549209763097,0.305155924831734,1.04739382564293,0.469566570980955,0.100462334863436,0.168898886932477,1.04702417386634,0.659078193819382,0.125052245245436,0.304097987132315,0.987988978674803,0.46980220916767,0.100942736705351,0.168045118239624,0.987640292371445,0.659408932845737,16.813010668133,16.813010668133,17.2361967598421,16.0688424019255,18.4609750121552
1/1/1990,25021290,0,Definitivo,JOLON EL [25021290],Pluviométrica,Convencional,Activa,Bolívar,San Fernando,9.1014,-74.4089,25,10/15/1976,"",Cno Lobita,Magdalena Cauca,Bajo Magdalena,Directos Bajo Magdalena entre El Banco y El Plato,1990,1,1,Caribe,Definitivo,0,3.99,9.927,8.804,69.024,5.889,25.087,9.1014,-74.4089,2.15636372566223,2.95272731781006,4,4,0.507246375083923,0.786231875419617,1,1,0.0142635963636187,0.147849384466318,0.856056811394465,0.525873493302025,0.0142635963636187,0.147849384466318,0.856056811394465,0.525873493302025,0.0053676563793279,0.146187789947726,0.809502940836922,0.526704025590519,0.0686505204852759,0.169160932968842,1.02876347202385,0.580129829156351,0.100297791127195,0.27511718543389,1.04811969509421,0.469251976224726,0.0728736530567899,0.124252516697927,1.04869877498899,0.699570244481477,0.101076982797107,0.273999707235504,0.991121108125726,0.469993083967668,0.074052861963335,0.12380749962832,0.991668696640372,0.700675102747793,14.6659687040045,14.6659687040045,15.216613177247,13.9599525492916,16.4933847631229
