date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,mean_gauges_v2_005,mean_gauges_v3_005,max_gauges_v2_005,max_gauges_v3_005,kge_chirp_v2,r_chirp_v2,B_chirp_v2,G_chirp_v2,kge_chirp_v3,r_chirp_v3,B_chirp_v3,G_chirp_v3,kge_chirps_v2,r_chirps_v2,B_chirps_v2,G_chirps_v2,kge_chirps_v3,r_chirps_v3,B_chirps_v3,G_chirps_v3,rmse_chirpv2,rmse_chirpv3,rmse_chirpsv2,rmse_chirpsv3,kge_chirp_v3_scale,r_chirp_v3_scale,B_chirp_v3_scale,G_chirp_v3_scale,kge_chirps_v3_scale,r_chirps_v3_scale,B_chirps_v3_scale,G_chirps_v3_scale
1/1/1990,11070020,0.2,Preliminar,ROBLE EL [11070020],Pluviométrica,Convencional,Activa,Antioquia,Urrao,6.3322,-76.2286,250,3/15/1977,"",Penderisco,Caribe,Atrato - Darién,Río Murrí,1990,1,1,Andes,Preliminar,0.2,0.096,1.828,1.828,0,0,100,6.3322,-76.2286,1.77090907096863,2.33818173408508,3,3,0.594202876091003,0.829710125923157,1,1,0.275288506164927,0.539954783174472,1.52157357693272,0.79622033561165,0.35537651398547,0.436844996991262,1.27376090912752,0.846863309617099,0.464324499058272,0.741690127116301,1.46170552542957,0.916022266833487,0.672163560716208,0.777639430716457,1.19898210069253,0.86421107646733,104.854810408646,83.3760035517999,90.399343971635,53.6319059079286,0.376297968412367,0.436335590969172,1.21988320105547,0.848546917852204,0.701310118582085,0.77805983304523,1.14826739658926,0.865929172963762
1/1/1990,11070030,0,Preliminar,CLARITA LA [11070030],Pluviométrica,Convencional,Activa,Antioquia,Urrao,6.5394,-76.1586,2150,3/15/1977,"",Mogoticos,Caribe,Atrato - Darién,Río Murrí,1990,1,1,Andes,Preliminar,0,2.318,5.591,5.591,0,11.612,88.388,6.5394,-76.1586,1.44727277755737,1.72363638877869,2,2,0.572463750839233,0.764492750167847,1,1,0.352547496832165,0.435176605315808,0.803511500841585,0.751884006210412,0.462545819898929,0.487497459496481,1.0322301420737,0.841382978128253,0.567196668971081,0.639873663928022,0.7888922811236,0.88571405839779,0.701535973635084,0.744611199138731,1.01760488779979,0.846548368030323,131.647474096423,125.864153599105,116.173269931893,89.4465138830315,0.448107620637978,0.475368728290281,0.993623735126053,0.828808381080222,0.680108287877094,0.721920095155795,0.982115627306036,0.84289359268284
1/1/1990,11080010,5,Preliminar,BELLAVISTA [11080010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Bojayá (Bellavista),6.5592,-76.8854,15,7/14/1966 19:00,"",0,Caribe,Atrato - Darién,Directos Atrato entre ríos Quito y Bojayá (mi),1990,1,1,Pacifico,Preliminar,5,0.585,3.022,3.022,0,0,100,6.5592,-76.8854,0.592727243900299,0.818181812763214,1,1,0.590579688549042,0.81521737575531,1,1,0.611439093025118,0.641264694346329,1.03497779270435,0.854861745482999,0.569910039836736,0.618860720348162,1.14023552649438,0.858422387191472,0.55656848023094,0.582507338085549,1.14907388119066,0.989590008691745,0.638553841433994,0.683767002042391,1.12986608695514,0.88263383790962,121.213369779848,140.003256887712,157.92573939512,128.827417056505,0.584053814923766,0.617579188616937,1.08916179317652,0.862829571196483,0.655637795751957,0.684449656049259,1.07925682433424,0.887165324728649
1/1/1990,11090010,"","",OPOGADO [11090010],Pluviométrica,Convencional,Activa,Chocó,Bojayá (Bellavista),6.8125,-76.9727,50,4/15/1977,"",Chicamocha,Caribe,Atrato - Darién,Río Napipí - Río Opogadó,1990,1,1,Pacifico,Preliminar,0,2.556,6.654,5.161,65.5,0,34.5,6.8125,-76.9727,0.596363663673401,0.825454533100128,1,1,0.594202876091003,0.822463750839233,1,1,0.524532586274986,0.591394356367171,0.991214150875648,0.757031898470358,0.520381399688165,0.629123709133484,1.15518432037597,0.738461082537171,0.529334907793766,0.558415563286693,1.05952209884205,0.848388872362446,0.601892959192695,0.709785163519792,1.13740835082502,0.764662986866358,148.938548490839,157.240713447568,163.919975873628,140.25804750521,0.402725391870416,0.544475681439557,1.16709728772818,0.651699771532836,0.443659513304683,0.571698267332527,1.15954718867465,0.682798080843703
1/1/1990,11110010,"","",NORMAL SANTA TERESA [11110010],Pluviométrica,Convencional,Activa,Antioquia,Frontino,6.7633,-76.1336,1370,1/15/1969,"",Chicamocha,Caribe,Atrato - Darién,Río Sucio,1990,1,1,Andes,Preliminar,0,0.131,1.84,1.84,0,0,100,6.7633,-76.1336,2.01454544067383,2.37454533576965,3,3,0.818840563297272,0.938405811786652,1,1,0.499646889110332,0.609297103931359,0.941417070529599,0.692961691388174,0.564602575755334,0.611804785804769,1.03853497610275,0.80663390076963,0.684209269203032,0.745391449183682,0.961261209837884,0.817249958562869,0.75177284406657,0.81948761768597,1.05440833951536,0.838532562523295,90.1390430033181,92.8514175252944,75.5332329905659,65.8547215832989,0.563739961146204,0.606430058462761,0.988289059113456,0.812147993136507,0.759202826835655,0.816374630333576,1.00339444482794,0.844264711888671
1/1/1990,11110020,3,Definitivo,ABRIAQUI [11110020],Pluviográfica,Automática con Telemetría,Activa,Antioquia,Abriaquí,6.6425,-76.075,1920,12/14/1974 19:00,"",0,Caribe,Atrato - Darién,Río Sucio,1990,1,1,Andes,Definitivo,3,0.49,2.389,0.98,99.51,0,0.49,6.6425,-76.075,1.44727277755737,1.72363638877869,2,2,0.873188376426697,0.95652174949646,1,1,0.514894030485393,0.576601343630143,0.938683741087305,0.771304359823242,0.54645899804673,0.573882341116055,1.00041103099066,0.844684153115123,0.793557541228102,0.823969273114318,0.941164335597397,0.90961174539693,0.839105664539133,0.899281410416627,1.00723293263996,0.874738523155936,78.2331091820013,80.3869857732663,54.0512075077758,40.8147920625701,0.5415159622787,0.568757373891966,0.951647063497944,0.852015528502814,0.838658233318341,0.897860114055205,0.958136438835592,0.882330753287968
1/1/1990,11110030,0,Preliminar,FUEMIA [11110030],Pluviométrica,Convencional,Activa,Antioquia,Frontino,6.8581,-76.2522,905,3/15/1977,"",La Colorada,Caribe,Atrato - Darién,Río Sucio,1990,1,1,Andes,Preliminar,0,0.729,2.748,2.748,0,0,100,6.8581,-76.2522,0.585454523563385,0.821818172931671,1,1,0.583333313465118,0.818840563297272,1,1,-2.30585221219681,0.44752075122452,4.20517598465944,0.408161816100519,-0.707121001868061,0.448399337396494,2.51954489465036,0.451381610610435,-2.35497484892789,0.403296624490652,4.25902762214433,0.472230849049723,-0.619005997854531,0.593530909503616,2.47410602358342,0.468046307659147,210.290527490995,111.376586786197,221.038688346365,104.364995307858,-0.587825583565296,0.449719490295678,2.38634028234365,0.455535064475814,-0.501402119076441,0.592422338845739,2.34541435835324,0.472791333879842
1/1/1990,11115020,0,Definitivo,CAÑASGORDAS  - AUT [11115020],Climática Ordinaria,Automática con Telemetría,Activa,Antioquia,Cañasgordas,6.758,-76.0297,1294,7/14/1973 19:00,"",0,Caribe,Atrato - Darién,Río Sucio,1990,1,1,Andes,Definitivo,0,4.575,10.739,9.533,73.671,0,26.329,6.758,-76.0297,2.01454544067383,2.37454533576965,3,3,0.605072438716888,0.601449251174927,1,1,0.549872748044827,0.641486806923886,0.87778490125504,0.756799870514335,0.620548198992463,0.636763909116949,1.05954224871868,0.907815770408457,0.73379297459016,0.786658948911169,0.901132575324478,0.875192113086159,0.809807758348849,0.871410428550611,1.08485145548612,0.888474032617334,75.0018182445658,78.5282204570914,60.3679615329017,49.1132975883618,0.521504726387684,0.592797614235779,1.08420568077638,0.763244118927877,0.675703613838712,0.804568862454621,1.10106461455713,0.76175483165569
1/1/1990,11115040,"","",MUSINGA [11115040],Climática Ordinaria,Convencional,Activa,Antioquia,Frontino,6.778,-76.2033,1396,8/15/1984,"",Opon,Caribe,Atrato - Darién,Río Sucio,1990,1,1,Andes,Preliminar,0,1.266,4.384,4.384,0,0,100,6.778,-76.2033,2.01454544067383,2.37454533576965,3,3,0,0,0,0,0.356449258070459,0.66676663888284,1.52389705746188,0.830751786835422,0.491857661225286,0.652377067950412,1.35766997851382,0.902844866123266,0.398905821648907,0.731324141400612,1.53703109433521,0.973072356757704,0.605672723230179,0.818065978395091,1.3467598066482,0.953614124125203,103.643036844503,85.7370086533388,108.267741268259,73.6946611116633,0.515377329569192,0.637945102995137,1.30219831741711,0.888413436290246,0.619864062755882,0.777226513206221,1.30130260711455,0.936030919092278
1/1/1990,11120040,"","",RIOSUCIO [11120040],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Riosucio (Choco),7.4394,-77.1153,8,9/14/1960 19:00,"",0,Caribe,Atrato - Darién,Río Sucio,1990,1,1,Pacifico,Preliminar,0,0.92,2.867,2.867,0,0,100,7.4394,-77.1153,0.581818163394928,0.800000011920929,1,1,0.579710125923157,0.797101438045502,1,1,0.227632844946156,0.579634386823422,1.58710059677895,0.725852844759518,0.439757383418326,0.560948134935751,1.25147319937995,0.759445475595452,0.281754265202001,0.603876988172654,1.56620097248626,0.80409197614195,0.594233722762081,0.721545836822445,1.22047792452338,0.803788288956881,151.95614751889,111.247841660756,152.477101519437,91.1675762085403,0.451388327676759,0.550968444582433,1.20176844965817,0.75785351133844,0.616378948934807,0.718040727957224,1.16900334604348,0.802257873088261
1/1/1990,11135030,"","",UNGUIA - AUT [11135030],Climática Principal,Automática con Telemetría,Activa,Chocó,Unguía,8.0367,-77.0879,14,9/23/2005 19:00,"",0,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,1990,1,1,Pacifico,Preliminar,0,0.072,2.055,2.055,0,0,100,8.0367,-77.0879,1.16363632678986,1.38181817531586,2,2,0.590579688549042,0.594202876091003,1,1,0.271345928441352,0.743948893749766,1.66041676714391,0.829048893942721,0.468151924852193,0.788455696843385,1.42611118263454,0.762217235960631,0.221128833162186,0.67135731831351,1.69099204660046,0.854520538081412,0.456876284007971,0.770376951347528,1.4445009413668,0.78863410983661,116.719560893558,80.7040487942112,128.571703168711,85.6460058184067,0.522048422088137,0.787783446046163,1.35769877620947,0.764514479097664,0.512733582902305,0.769842796052124,1.37520635432091,0.791010970672311
1/1/1990,11150020,55,Preliminar,TANELA [11150020],Pluviométrica,Convencional,Activa,Chocó,Unguía,8.1629,-77.0404,2,11/15/1974,"",Canal Buena Espe,Caribe,Atrato - Darién,Río Tanela y otros Directos al Caribe,1990,1,1,Pacifico,Preliminar,55,3.046,8.267,8.267,0,0,100,8.1629,-77.0404,1.16363632678986,1.38181817531586,2,2,0.568840563297272,0.782608687877655,1,1,0.418472025688392,0.53251283294703,1.10701896152941,0.671096556082311,0.271424843512268,0.544549702324914,1.43536245691266,0.634149872065396,0.438367151720583,0.547337559339821,1.11784436106166,0.689128840758764,0.368435105206567,0.692336867182953,1.43566986479658,0.661755440622071,114.762093614393,138.910820714416,114.27192261975,122.782682190037,0.279035462556296,0.524017392497308,1.37918890388114,0.61341728339232,0.375339375321242,0.662062686798752,1.38167356736724,0.638995074350023
1/1/1990,11150030,35,Preliminar,ACANDI [11150030],Pluviométrica,Convencional,Activa,Chocó,Acandí,8.5308,-77.2769,2,4/15/1980,"",Nuevo Presidente,Caribe,Atrato - Darién,Río Tolo y otros Directos al Caribe,1990,1,1,Pacifico,Preliminar,35,1.601,4.91,4.91,0,0,100,8.5308,-77.2769,0.574545443058014,0.800000011920929,1,1,0.572463750839233,0.797101438045502,1,1,0.388489465406741,0.395537487608252,1.06171621172378,1.06900227707877,0.502249124812395,0.542413556567845,1.18032588042059,0.923494069591463,0.445374082616101,0.459727351596868,1.11625834315948,1.04689745480525,0.582224002674536,0.631807018228492,1.19466715766393,0.967206557933964,137.189381188391,121.596187000249,133.684348024514,115.080426960087,0.47521523045646,0.5076245717368,1.15276909592449,0.901882237500483,0.553939422966634,0.591500293944401,1.1688752074745,0.94017364430059
1/1/1990,12010030,10,Preliminar,BARRANQUILLITA [12010030],Pluviométrica,Convencional,Activa,Antioquia,Chigorodó,7.57,-76.7,18,12/15/1974,"",0,Caribe,Caribe - Litoral,Río León,1990,1,1,Caribe,Preliminar,10,0.167,2.461,2.461,0,0,100,7.57,-76.7,1.77818179130554,2.86181807518005,3,5,0,0,0,0,0.48203469781676,0.743507098687969,1.36246707589549,0.733322170523903,0.499764326635189,0.725705497708047,1.34419012824842,0.762236650142427,0.504424417300935,0.721246549257482,1.35890034144946,0.802307772600648,0.50694701408198,0.734640816043965,1.37657783691264,0.824287498569235,129.79474413862,130.903009198697,136.792351373021,139.580096782728,0.541859736559697,0.724088066921517,1.2801784352195,0.764914588695942,0.555410996485677,0.73343291919749,1.31102380844966,0.827183438132344
1/1/1990,12010060,"","",LORENA LA [12010060],Pluviométrica,Convencional,Activa,Antioquia,Apartadó,7.8631,-76.6892,10,7/15/1976,"",Magdalena,Caribe,Caribe - Litoral,Río León,1990,1,1,Caribe,Preliminar,"",3.751,9.39,9.39,0,0,100,7.8631,-76.6892,7.71272706985474,11.0581817626953,10,13,0.865942001342773,0.97826087474823,1,1,0.422588321074816,0.701084446877859,1.44017053912193,0.775715280168283,0.419010337939737,0.664045798593137,1.41104702895065,0.763940469438709,0.509881882495562,0.729033943725622,1.38262804432448,0.857210136390467,0.526257130186234,0.803172643957097,1.3849613329087,0.80636097816374,109.159358070276,108.470580975013,103.137506882839,91.7922213115137,0.470068842687172,0.633922152701547,1.30282919053962,0.765247955141251,0.554269843327509,0.771136381961727,1.33390037646711,0.813432705168247
1/1/1990,12010070,5.8,Definitivo,CASCO EL [12010070],Pluviométrica,Convencional,Activa,Antioquia,Apartadó,7.8844,-76.6478,18,7/15/1977,"",Lebrija,Caribe,Caribe - Litoral,Río León,1990,1,1,Caribe,Definitivo,5.8,0.299,2.353,0.597,99.701,0,0.299,7.8844,-76.6478,7.71272706985474,11.0581817626953,10,13,1.77898550033569,1.81884062290192,2,2,0.503967518328519,0.615324777419963,1.19331435531038,0.753620706963635,0.500036026120006,0.594589041654635,1.14330830536026,0.744914407215661,0.629936642494132,0.705753527064832,1.17407903413635,0.858358227884973,0.674646615459832,0.816929502568471,1.1665730624887,0.788828428392809,111.518010510664,109.218692971984,102.25755263105,80.3708074646696,0.511058108043608,0.59086604859932,1.08869828135903,0.747401111631273,0.69983713813277,0.814739611579701,1.1108517993412,0.791461728429758
1/1/1990,12010090,"","",TRIGANA [12010090],Pluviométrica,Convencional,Activa,Antioquia,Carepa,7.7477,-76.7119,4,6/15/1977,"",Embalse,Caribe,Caribe - Litoral,Río León,1990,1,1,Caribe,Preliminar,0,0.131,2.031,0.263,66.85,0,33.15,7.7477,-76.7119,1.77818179130554,2.86181807518005,3,5,0.865942001342773,0.840579688549042,1,1,0.56168966806506,0.647669048975306,1.02757956555931,0.740735240353589,0.558615231671706,0.655958710267993,1.03623425451792,0.725877429839697,0.735369369810573,0.799102967791575,1.01119958483936,0.828115381189222,0.746802363560757,0.880958624122911,1.07237052928478,0.788574598454327,122.425996953451,121.086492584689,95.6205096953807,77.5811635843964,0.559439872116135,0.653401256307768,0.986526630578431,0.728373408024096,0.758143100256176,0.879603768855617,1.02092946684058,0.791286165054419
1/1/1990,12010100,17,Definitivo,EUPOL [12010100],Pluviométrica,Convencional,Activa,Antioquia,Turbo,7.9455,-76.6174,10,7/15/1977,"",El Zulia,Caribe,Caribe - Litoral,Río León,1990,1,1,Caribe,Definitivo,17,0.179,2.306,0.812,22.709,0,77.291,7.9455,-76.6174,7.71272706985474,11.0581817626953,10,13,0.601449251174927,1.41666662693024,1,2,0.624420161157936,0.684187143233563,1.13119494497392,0.844724949657248,0.623969032738241,0.686008892370931,1.13026039387929,0.839248320518578,0.695683614582795,0.719843124288279,1.1179607488731,0.98565255597199,0.739044317303292,0.81721218979653,1.15329966597973,0.894237543602522,88.3358503744914,87.800585550139,89.0886952145337,73.2783679608352,0.638190625746639,0.683201593887809,1.0761729290982,0.842702580901702,0.767472986211962,0.815547850571647,1.09810968019988,0.897918134012354
1/1/1990,12010110,"","",PRADO MAR [12010110],Pluviométrica,Convencional,Activa,Antioquia,Turbo,7.9874,-76.6385,5,7/15/1977,"",Anchicaya,Caribe,Caribe - Litoral,Río Mulatos y otros directos al Caribe,1990,1,1,Caribe,Preliminar,0,1.947,5.71,3.954,69.275,0,30.725,7.9874,-76.6385,7.71272706985474,11.0581817626953,10,13,0.576086938381195,0.811594188213348,1,1,0.455465502304478,0.628176211036278,1.27069224422407,0.708468529900951,0.486933956664025,0.616689556840193,1.2011040976685,0.724560331669525,0.562688895271341,0.692215530211439,1.25162976111826,0.817812772688247,0.61736578998328,0.787732848927043,1.22407952121222,0.773858532277268,104.09478868173,99.7293003442556,99.61066423618,81.5290901058009,0.453967251120932,0.579014978582015,1.16742536332704,0.695217910130961,0.594949542763769,0.754133858442196,1.19191940260218,0.741576595008155
1/1/1990,12010120,"","",SANTA MARTHA [12010120],Pluviométrica,Convencional,Activa,Antioquia,Turbo,7.9238,-76.6491,130,7/15/1977,"",Peralonso,Caribe,Caribe - Litoral,Río León,1990,1,1,Caribe,Preliminar,0,3.07,8.075,6.152,38.383,0,61.617,7.9238,-76.6491,7.71272706985474,11.0581817626953,10,13,0.601449251174927,1.41666662693024,1,2,0.601196414561601,0.659021357858835,1.04517364899619,0.798165397420417,0.581708012365044,0.641934426959085,1.04496917754603,0.788493486168115,0.753265723655021,0.782200348511486,1.0061613464679,0.884228013990151,0.762663383707639,0.846934149620706,1.03910695062222,0.822883763325318,98.2433630288766,100.231410612216,80.0597282397588,67.8329664269959,0.533265303038501,0.621264647528988,1.02464107606483,0.728350174844953,0.676431278522737,0.770913268773502,1.04552739985763,0.776073130338067
