gauge_code,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,nat_region,flag_ind,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,map
35060200,,AMOLADERO EL [35060200],Pluviométrica,Convencional,Activa,Cundinamarca,Guatavita,4.858,-73.7454,2963,4/15/1972,,Rucio,Orinoco,Meta,Río Guavio,Andes,Preliminar,77.494,0.012,22.494,4.858,-73.7454,4.203636169,5.301818371,8,8,1976.322731
35060210,Preliminar,CLARAVAL [35060210],Pluviométrica,Convencional,Activa,Cundinamarca,Junín,4.6503,-73.6414,2100,2/15/1972,,Seco,Orinoco,Meta,Río Guavio,Andes,Preliminar,0,27.93,72.07,4.6503,-73.6414,2.309090853,3.010909081,6,7,1764.688503
35060220,Preliminar,GLORIA LA [35060220],Pluviométrica,Convencional,Activa,Cundinamarca,Ubalá,4.8157,-73.4198,1845,9/15/1964,,Recio,Orinoco,Meta,Río Guavio,Andes,Preliminar,0,24.704,75.296,4.8157,-73.4198,9.43636322,14.13818169,17,19,2337.341927
35060230,,TRES ESQUINAS [35060230],Pluviométrica,Convencional,Activa,Cundinamarca,Ubalá,4.7814,-73.4891,1943,2/15/1972,,Chivor,Orinoco,Meta,Río Guavio,Andes,Preliminar,0,17.907,82.093,4.7814,-73.4891,9.43636322,14.13818169,17,19,1950.084641
35060250,,SANTA ROSA DE UBALA [35060250],Pluviométrica,Convencional,Activa,Cundinamarca,Ubalá,4.7968,-73.4072,1649,8/15/1972,,Recio,Orinoco,Meta,Río Guavio,Andes,Preliminar,0,18.409,81.591,4.7968,-73.4072,9.43636322,14.13818169,17,19,3318.942095
35067130,,MUNDO NUEVO [35067130],Limnigráfica,Convencional,Activa,Cundinamarca,Ubalá,4.8528,-73.393,1757,11/15/1979,,Rucio,Orinoco,Meta,Río Guavio,Andes,Preliminar,0,18.803,81.197,4.8528,-73.393,9.43636322,14.13818169,17,19,2995.82644
35070010,,RAMIRIQUI [35070010],Pluviográfica,Convencional,Activa,Boyacá,Ramiriquí,5.3995,-73.333,2360,6/15/1957,,Jenesano,Orinoco,Meta,Río Garagoa,Andes,Preliminar,52.12,0,47.88,5.3995,-73.333,4.356363773,5.909090996,7,7,1103.291464
35070020,En revisión,VENTAQUEMADA [35070020],Pluviométrica,Convencional,Activa,Boyacá,Ventaquemada,5.3831,-73.6029,2630,3/15/1956,,Quito,Magdalena Cauca,Sogamoso,Río Suárez,Andes,En revisión,0,93.358,6.642,5.3831,-73.6029,4.49818182,9.043636322,8,14,966.0112707
35070030,Definitivo,TURMEQUE [35070030],Pluviométrica,Convencional,Activa,Boyacá,Turmequé,5.3178,-73.4964,2400,7/15/1957,,Ubate,Orinoco,Meta,Río Garagoa,Andes,Definitivo,73.432,0,26.568,5.3178,-73.4964,4.356363773,5.909090996,7,7,763.0016081
35070050,,UMBITA [35070050],Pluviométrica,Convencional,Activa,Boyacá,Úmbita,5.2191,-73.4446,2300,7/15/1956,,Sucio,Orinoco,Meta,Río Garagoa,Andes,Preliminar,40.27,0,59.73,5.2191,-73.4446,6.149090767,8.727272987,11,11,1081.658129
35070060,,QUINCHOS LOS [35070060],Pluviométrica,Convencional,Activa,Boyacá,Chinavita,5.2196,-73.3479,2150,4/15/1971,,Sucio,Orinoco,Meta,Río Garagoa,Andes,Preliminar,45.275,0,54.725,5.2196,-73.3479,6.149090767,8.727272987,11,11,1824.405669
35070070,,CHINAVITA [35070070],Pluviométrica,Convencional,Activa,Boyacá,Chinavita,5.1649,-73.3643,1900,9/15/1955,,Lengupa,Orinoco,Meta,Río Garagoa,Andes,Preliminar,47.139,0,52.861,5.1649,-73.3643,6.149090767,8.727272987,11,11,1515.896079
35070080,,GARAGOA [35070080],Pluviográfica,Convencional,Activa,Boyacá,Garagoa,5.0789,-73.3685,1700,10/15/1959,,Garagoa,Orinoco,Meta,Río Garagoa,Andes,Preliminar,46.291,0.358,53.351,5.0789,-73.3685,6.149090767,8.727272987,11,11,1374.84105
35070100,Definitivo,SOMONDOCO [35070100],Pluviométrica,Convencional,Activa,Boyacá,Somondoco,4.9835,-73.4331,1600,3/15/1962,,Somondoco,Orinoco,Meta,Río Garagoa,Andes,Definitivo,72.56,0,27.44,4.9835,-73.4331,9.43636322,14.13818169,17,19,1244.046226
35070110,,GUAYATA LA GRANJA [35070110],Pluviográfica,Convencional,Activa,Boyacá,Guayatá,4.9761,-73.4993,1580,7/15/1971,,Lagunilla,Orinoco,Meta,Río Garagoa,Andes,Preliminar,42.181,0,57.819,4.9761,-73.4993,9.43636322,14.13818169,17,19,1218.286961
35070130,Definitivo,QUEBRADA HONDA [35070130],Pluviométrica,Convencional,Activa,Boyacá,Macanal,4.9503,-73.308,1200,10/15/1957,,Magdalena,Orinoco,Meta,Río Garagoa,Andes,Definitivo,36.985,0,63.015,4.9503,-73.308,9.43636322,14.13818169,17,19,2361.543555
35070170,,NAZARETH [35070170],Pluviométrica,Convencional,Activa,Boyacá,Santa María (Boyacá),4.7333,-73.2,400,9/15/1972,,Guavio,Orinoco,Meta,Río Guavio,Andes,Preliminar,47.019,0,52.981,4.7333,-73.2,0.538181841,1.178181767,1,2,3982.833191
35070180,,SANTA MARIA [35070180],Pluviográfica,Convencional,Activa,Boyacá,Santa María (Boyacá),4.8608,-73.2568,850,1/15/1957,,Claro,Orinoco,Meta,Río Garagoa,Andes,Preliminar,49.564,0.191,50.245,4.8608,-73.2568,9.43636322,14.13818169,17,19,4769.907804
35070190,,CHIVOR [35070190],Pluviográfica,Convencional,Activa,Boyacá,Chivor,4.8864,-73.3667,1850,2/15/1962,,Quebrada Los Trabajos,Orinoco,Meta,Río Garagoa,Andes,Preliminar,51.153,0,48.847,4.8864,-73.3667,9.43636322,14.13818169,17,19,2843.179143
35070210,,PACHAVITA [35070210],Pluviométrica,Convencional,Activa,Boyacá,Pachavita,5.1393,-73.3956,2160,3/15/1976,,Chinchina,Orinoco,Meta,Río Garagoa,Andes,Preliminar,41.19,0,58.81,5.1393,-73.3956,6.149090767,8.727272987,11,11,1344.620187
35070230,,MACHETA GRANJA AGROP [35070230],Pluviográfica,Convencional,Activa,Cundinamarca,Machetá,5.0751,-73.5794,1815,12/15/1979,,Garagoa,Orinoco,Meta,Río Garagoa,Andes,Preliminar,45.98,15.506,38.514,5.0751,-73.5794,4.112727165,7.614545345,8,11,1232.626771
35070310,,TEATINOS [35070310],Pluviográfica,Convencional,Activa,Boyacá,Samacá,5.4228,-73.3758,3250,4/15/1990,,Meta,Orinoco,Meta,Río Garagoa,Andes,Preliminar,0,2.186,97.814,5.4228,-73.3758,4.356363773,5.909090996,7,7,1192.578299
35070520,,POMARROSOS LOS [35070520],Pluviográfica,Convencional,Activa,Boyacá,Macanal,4.9314,-73.3504,1780,8/15/1982,,Risaralda,Orinoco,Meta,Río Garagoa,Andes,Preliminar,68.427,0,31.573,4.9314,-73.3504,9.43636322,14.13818169,17,19,2481.967819
35075010,,NUEVO COLON [35075010],Agrometeorológica,Convencional,Activa,Boyacá,Nuevo Colón,5.3527,-73.4538,2438,8/15/1965,,Cusiana,Orinoco,Meta,Río Garagoa,Andes,Preliminar,44.678,0,55.322,5.3527,-73.4538,4.356363773,5.909090996,7,7,945.286568
35075020,,SUTATENZA [35075020],Climática Principal,Convencional,Activa,Boyacá,Sutatenza,5.0223,-73.4492,1930,1/15/1969,,Sabandija,Orinoco,Meta,Río Garagoa,Andes,Preliminar,40.724,0,59.276,5.0223,-73.4492,6.149090767,8.727272987,11,11,1264.751387
35075030,,VILLA LUISA [35075030],Climática Ordinaria,Convencional,Activa,Boyacá,Ramiriquí,5.4222,-73.3494,2200,7/15/1981,,Meta,Orinoco,Meta,Río Garagoa,Andes,Preliminar,43.603,0,56.397,5.4222,-73.3494,4.356363773,5.909090996,7,7,982.4590699
35075040,,INSTITUCION AGRICOLA MACANAL [35075040],Climática Principal,Convencional,Activa,Boyacá,Macanal,4.9744,-73.3168,1300,7/15/1982,,Lagunilla,Orinoco,Meta,Río Garagoa,Andes,Preliminar,52.742,0,47.258,4.9744,-73.3168,9.43636322,14.13818169,17,19,2305.056925
35080010,,ZETAQUIRA [35080010],Pluviométrica,Convencional,Activa,Boyacá,Zetaquirá,5.283,-73.1693,1720,6/15/1957,,Quebrada Honda,Orinoco,Meta,Río Lengupá,Andes,Preliminar,39.362,0,60.638,5.283,-73.1693,1.578181863,1.916363597,2,2,2083.060561
35080030,,CAMP BUENAVISTA [35080030],Pluviométrica,Convencional,Activa,Boyacá,Berbeo,5.1837,-73.0867,1370,2/14/1962 19:00,,0,Orinoco,Meta,Río Lengupá,Andes,Preliminar,64.485,0,35.515,5.1837,-73.0867,4.239999771,5.661818027,7,7,2110.068789
35080050,,PAEZ [35080050],Pluviográfica,Convencional,Activa,Boyacá,Páez,5.0964,-73.0532,1350,11/15/1975,,Lengupa,Orinoco,Meta,Río Lengupá,Andes,Preliminar,50.759,0.346,48.895,5.0964,-73.0532,4.239999771,5.661818027,7,7,3321.11401
35080060,,CEDROS LOS [35080060],Pluviométrica,Convencional,Activa,Boyacá,Campohermoso,5.0136,-73.2034,1600,12/15/1975,,Villeta,Orinoco,Meta,Río Lengupá,Andes,Preliminar,55.74,0,44.26,5.0136,-73.2034,4.239999771,5.661818027,7,7,3046.357554
35080070,,SAN LUIS DE GACENO [35080070],Pluviométrica,Convencional,Activa,Boyacá,San Luis De Gaceno,4.8198,-73.1699,400,12/15/1975,,Magdalena,Orinoco,Meta,Río Lengupá,Andes,Preliminar,72.656,0,27.344,4.8198,-73.1699,2.032727242,3.294545412,4,5,3987.457094
35080080,,PIEDRA CAMPANA [35080080],Pluviométrica,Convencional,Activa,Boyacá,Santa María (Boyacá),4.8604,-73.2341,450,3/15/1962,,Claro,Orinoco,Meta,Río Lengupá,Andes,Preliminar,45.263,0.358,54.378,4.8604,-73.2341,2.032727242,3.294545412,4,5,4368.30695
35080100,,PUENTE FORERO [35080100],Pluviométrica,Convencional,Activa,Boyacá,Garagoa,5.1014,-73.2514,1790,6/15/1977,,Tunjita,Orinoco,Meta,Río Lengupá,Andes,Preliminar,44.2,0,55.8,5.1014,-73.2514,6.149090767,8.727272987,11,11,2207.653251
35080110,,ALTO MUCENO [35080110],Pluviométrica,Convencional,Activa,Boyacá,Macanal,5.0051,-73.2586,2250,11/15/1977,,Claro,Orinoco,Meta,Río Lengupá,Andes,Preliminar,48.644,0,51.356,5.0051,-73.2586,6.149090767,8.727272987,11,11,3141.90595
35085020,,RONDON [35085020],Climática Ordinaria,Convencional,Activa,Boyacá,Rondón,5.3584,-73.2036,2120,12/15/1970,,Chamberi,Orinoco,Meta,Río Lengupá,Andes,Preliminar,49.241,0,50.759,5.3584,-73.2036,1.578181863,1.916363597,2,2,2074.449733
35085050,Definitivo,CAMPOHERMOSO [35085050],Climática Ordinaria,Convencional,Activa,Boyacá,Campohermoso,5.0345,-73.1037,1300,11/15/1986,,Quebrada Idaza,Orinoco,Meta,Río Lengupá,Andes,Definitivo,73.217,0,26.783,5.0345,-73.1037,4.239999771,5.661818027,7,7,3091.063951
35090050,,VISTA HERMOSA [35090050],Pluviométrica,Convencional,Activa,Boyacá,Campohermoso,5.0035,-73.0497,1200,3/14/1981 19:00,,0,Orinoco,Meta,Río Upía,Andes,Preliminar,48.561,0,51.439,5.0035,-73.0497,4.239999771,5.661818027,7,7,3575.556397
35095110,,HUERTA LA GRANDE [35095110],Climática Principal,Convencional,Activa,Casanare,Villanueva (Casanare),4.6551,-72.9173,255,9/15/1994,,Seco,Orinoco,Meta,Río Túa y otros directos al Meta,Andes,Preliminar,42.098,4.074,53.829,4.6551,-72.9173,1.563636422,1.825454593,2,2,2760.035672
35100020,Definitivo,CABUYARO [35100020],Limnimétrica,Convencional,Activa,Meta,Cabuyaro,4.28,-72.79,180,6/15/1968,,Meta,Orinoco,Meta,Directos al Río Meta entre ríos Humea y Upia (mi),Orinoquia,Definitivo,55.644,12.292,32.063,4.28,-72.79,1.476363659,1.810909033,2,2,2407.112378
35120010,,PUERTO GAITAN [35120010],Pluviométrica,Convencional,Activa,Meta,Puerto Gaitán,4.3114,-72.0766,150,1/15/1963,,Coello,Orinoco,Meta,Río Manacacias,Orinoquia,Preliminar,30.988,3.07,65.942,4.3114,-72.0766,1.665454507,1.952727318,3,3,2240.214026
35130010,,LA PLATA [35130010],Pluviométrica,Convencional,Activa,Meta,Puerto López,3.9561,-72.7657,225,4/14/1975 19:00,,0,Orinoco,Meta,Río Yucao,Orinoquia,Preliminar,45.287,1.78,52.933,3.9561,-72.7657,1.010909081,1.00727272,2,2,2545.675639
35180010,,PRADERA LA [35180010],Pluviométrica,Convencional,Activa,Casanare,Tauramena,4.9374,-72.6659,180,11/15/1974,,Cno Duya,Orinoco,Meta,Río Cusiana,Orinoquia,Preliminar,24.071,21.634,54.295,4.9374,-72.6659,0.541818202,0.541818202,1,1,2368.373953
35180030,Definitivo,FUNDO NUEVO HUMAPO [35180030],Pluviométrica,Convencional,Activa,Meta,Puerto López,4.33,-72.39,155,6/15/1983,,0,Orinoco,Meta,Río Túa y otros directos al Meta,Orinoquia,Definitivo,92.964,4.36,2.676,4.33,-72.39,0.592727244,0.829090893,1,1,2755.876207
35190030,,CHAMEZA [35190030],Pluviográfica,Convencional,Activa,Casanare,Chámeza,5.2044,-72.9029,180,11/15/1974,,Guali,Orinoco,Meta,Río Cusiana,Andes,Preliminar,51.105,0,48.895,5.2044,-72.9029,1.378181815,1.74909091,2,2,4378.630201
35190050,,PAJARITO [35190050],Pluviométrica,Convencional,Activa,Boyacá,Pajarito,5.3029,-72.7019,842,11/15/1957,,Guarino,Orinoco,Meta,Río Cusiana,Andes,Preliminar,46.589,0,53.411,5.3029,-72.7019,1.196363688,1.396363616,2,2,3153.914562
35195050,,CORINTO [35195050],Climática Ordinaria,Convencional,Activa,Boyacá,Pajarito,5.4073,-72.7172,1550,6/15/1984,,Quebrada La Niata,Orinoco,Meta,Río Cusiana,Andes,Preliminar,54.653,0,45.347,5.4073,-72.7172,1.196363688,1.396363616,2,2,3331.426866
35195060,,TOQUILLA - AUT [35195060],Climática Ordinaria,Automática con Telemetría,Activa,Boyacá,Aquitania,5.5236,-72.791,2950,12/15/2016,,Atrato,Orinoco,Meta,Río Cusiana,Andes,Preliminar,42.11,0,57.89,5.5236,-72.791,3.807272673,6.49818182,8,11,1315.899185
35210010,Definitivo,MORRO EL [35210010],Pluviométrica,Convencional,Activa,Casanare,Yopal,5.4531,-72.4563,656,11/15/1974,,Supia,Orinoco,Meta,Río Cravo Sur,Andes,Definitivo,49.54,1.087,49.373,5.4531,-72.4563,1.814545512,2.24363637,3,3,3616.997657
35210050,,CHAPARRERA LA [35210050],Pluviográfica,Convencional,Activa,Casanare,Yopal,5.4919,-72.2294,395,11/15/1995,,Olarte,Orinoco,Meta,Río Cravo Sur,Andes,Preliminar,59.694,0,40.306,5.4919,-72.2294,0.767272711,0.901818156,1,1,2189.972034
35215020,,AEROPUERTO YOPAL - AUT [35215020],Climática Principal,Automática con Telemetría,Activa,Casanare,Yopal,5.3204,-72.3875,325,11/17/2005,,Bogota,Orinoco,Meta,Río Cravo Sur,Andes,Preliminar,0,0.358,99.642,5.3204,-72.3875,1.814545512,2.24363637,3,3,1889.87151
35220040,,MACUCUANA [35220040],Pluviométrica,Convencional,Activa,Casanare,Orocué,4.9082,-71.5314,117,6/15/1983,,Cauca,Orinoco,Meta,Caño Guanápalo y otros directos al Meta,Orinoquia,Preliminar,33.282,1.696,65.022,4.9082,-71.5314,0.549090922,0.763636351,1,1,2297.910263
35230010,,SAN LUIS  PALENQUE [35230010],Pluviométrica,Convencional,Activa,Casanare,San Luis De Palenque,5.4205,-71.7281,170,11/15/1974,,Meta,Orinoco,Meta,Río Pauto,Orinoquia,Preliminar,27.739,0.8,71.461,5.4205,-71.7281,1.170909047,1.174545407,2,2,2008.48584
35230040,,BANCO EL [35230040],Pluviográfica,Convencional,Activa,Casanare,Pore,5.6344,-72.0026,320,11/15/1995,,La Chorrera,Orinoco,Meta,Río Pauto,Orinoquia,Preliminar,35.683,0,64.317,5.6344,-72.0026,1.610909104,2.167272806,3,3,1715.208712
35235040,,TRINIDAD - AUT [35235040],Climática Ordinaria,Automática con Telemetría,Activa,Casanare,Trinidad,5.419,-71.6662,265,12/15/2016,,Atrato,Orinoco,Meta,Río Pauto,Orinoquia,Preliminar,27.786,0,72.214,5.419,-71.6662,1.170909047,1.174545407,2,2,1753.712415
35250010,,LA AURORA [35250010],Pluviométrica,Convencional,Activa,Vichada,La Primavera,6.0956,-69.4234,82,6/14/1983 19:00,,0,Orinoco,Meta,Directos Bajo Meta entre ríos Casanare y Orinoco,Orinoquia,Preliminar,42.396,1.828,55.776,6.0956,-69.4234,0.538181841,0.545454562,1,1,2392.699912
35250030,,PUERTO FORTUNA [35250030],Limnimétrica,Convencional,Activa,Vichada,La Primavera,6.15,-68.78,73,6/15/1983,,Meta,Orinoco,Meta,Directos Bajo Meta entre ríos Casanare y Orinoco,Orinoquia,Preliminar,34.321,3.321,62.358,6.15,-68.78,0.516363621,0.538181841,1,1,2903.52824
35260070,Definitivo,AGUAVERDE [35260070],Pluviométrica,Convencional,Activa,Vichada,La Primavera,5.79,-69.99,92,6/15/1983,,0,Orinoco,Meta,Directos al Río Meta entre ríos Cusiana y Carare,Orinoquia,Definitivo,90.503,8.637,0.86,5.79,-69.99,0.552727282,0.556363642,1,1,2566.795783
36015010,,PAZ DE ARIPORO [36015010],Climática Principal,Convencional,Activa,Casanare,Paz De Ariporo,5.8785,-71.8872,342,9/15/1995,,Moniquira,Orinoco,Casanare,Río Ariporo,Orinoquia,Preliminar,30.701,0,69.299,5.8785,-71.8872,1.316363692,2.160000086,2,3,1976.950442
36020020,,CABUYA LA [36020020],Pluviométrica,Convencional,Activa,Casanare,Hato Corozal,6.1279,-72.0102,575,2/15/1984,,Suarez,Orinoco,Casanare,Río Casanare,Orinoquia,Preliminar,43.041,10.787,46.171,6.1279,-72.0102,0.989090919,1.021818161,2,2,2702.644701
36025010,,TAME [36025010],Climática Ordinaria,Convencional,Activa,Arauca,Tame,6.4562,-71.745,350,2/15/1985,,Nevado,Orinoco,Casanare,Río Casanare,Orinoquia,Preliminar,65.56,0,34.44,6.4562,-71.745,0.763636351,0.923636377,1,1,1897.675802
37010010,Preliminar,LABATECA [37010010],Pluviométrica,Convencional,Activa,Norte de Santander,Labateca,7.2981,-72.5006,1560,4/15/1955,,Santa Cruz,Orinoco,Arauca,Río Chítaga,Andes,Preliminar,0,0,100,7.2981,-72.5006,2.890909195,3.374545336,4,4,977.5060197
37010020,,CHITAGA [37010020],Pluviométrica,Convencional,Activa,Norte de Santander,Chitagá,7.1394,-72.6647,2410,2/15/1958,,Cimitarra,Orinoco,Arauca,Río Chítaga,Andes,Preliminar,0,0,100,7.1394,-72.6647,2.25454545,2.618181705,3,3,918.8974886
37010030,Definitivo,CACOTA [37010030],Pluviométrica,Convencional,Activa,Norte de Santander,Cácota,7.27,-72.6436,2645,6/15/1958,,Cimitarra,Orinoco,Arauca,Río Chítaga,Andes,Definitivo,96.524,0.012,3.464,7.27,-72.6436,2.890909195,3.374545336,4,4,669.7583674
37010040,,PRESIDENTE [37010040],Pluviométrica,Convencional,Activa,Norte de Santander,Chitagá,7.0139,-72.6808,3320,10/15/1972,,Riosucio,Orinoco,Arauca,Río Chítaga,Andes,Preliminar,0,0,100,7.0139,-72.6808,2.25454545,2.618181705,3,3,1457.464764
37010080,,RINCON LOS [37010080],Pluviométrica,Convencional,Activa,Norte de Santander,Silos,7.1983,-72.7128,2650,2/15/1985,,Margua,Orinoco,Arauca,Río Chítaga,Andes,Preliminar,0,0,100,7.1983,-72.7128,2.25454545,2.618181705,3,3,576.9806724
37015020,,BERLIN [37015020],Climática Principal,Convencional,Activa,Santander,Tona,7.1869,-72.8686,3214,5/15/1968,,Jordan,Orinoco,Arauca,Río Chítaga,Andes,Preliminar,0,0,100,7.1869,-72.8686,3.232727289,4.265454769,5,5,576.3595397
37020020,,SAN BERNARDO [37020020],Pluviométrica,Convencional,Activa,Norte de Santander,Toledo (Norte de Santander),7.2267,-72.4419,145,10/15/1973,,Qda Fajarito,Orinoco,Arauca,Río Margua,Andes,Preliminar,0,0,100,7.2267,-72.4419,1.949090958,2.676363707,3,3,1212.261563
37020030,,CAMPO HERMOSO [37020030],Pluviométrica,Convencional,Activa,Norte de Santander,Toledo (Norte de Santander),7.0989,-72.3003,1660,9/15/1958,,Arauca,Orinoco,Arauca,Río Margua,Andes,Preliminar,0,0,100,7.0989,-72.3003,1.949090958,2.676363707,3,3,5025.579997
37020040,,SANTA MARIA-ABASTOS [37020040],Pluviométrica,Convencional,Activa,Norte de Santander,Toledo (Norte de Santander),7.0936,-72.2525,850,12/15/1972,,Arauca,Orinoco,Arauca,Río Cobugón - Río Cobaría,Andes,Preliminar,0,0,100,7.0936,-72.2525,1.949090958,2.676363707,3,3,4895.216897
37050010,,ARAUQUITA [37050010],Pluviométrica,Convencional,Activa,Arauca,Arauquita,7.0372,-71.4197,100,6/15/1972,,Cobugon,Orinoco,Arauca,Rio Banadia y otros Directos al Río Arauca,Orinoquia,Preliminar,0,0,100,7.0372,-71.4197,0.843636334,0.963636339,1,1,1452.130349
37050040,,MATEZAMURO [37050040],Pluviométrica,Convencional,Activa,Arauca,Arauca,6.9742,-70.8517,150,5/15/1983,,Mijitayo,Orinoco,Arauca,Directos Río Arauca (md),Orinoquia,Preliminar,0,0,100,6.9742,-70.8517,0.763636351,0.901818156,1,1,1322.169383
37050050,,VILLANUEVA [37050050],Pluviométrica,Convencional,Activa,Arauca,Arauca,6.9403,-70.2656,100,5/15/1983,,Cno Agua Limon,Orinoco,Arauca,Directos Río Arauca (md),Orinoquia,Preliminar,0,0,100,6.9403,-70.2656,0.785454571,0.938181818,1,1,1424.898953
38015030,,AEROPUERTO PUERTO CARRENO [38015030],Sinóptica Principal,Convencional,Activa,Vichada,Puerto Carreño,6.1824,-67.4912,57,6/15/1972,,Orinoco,Orinoco,Meta,Directos Bajo Meta entre ríos Casanare y Orinoco,Orinoquia,Preliminar,34.846,21.682,43.472,6.1824,-67.4912,1.450909138,2.098181725,3,3,2414.078116
38017040,,CASUARITO [38017040],Limnimétrica,Convencional,Activa,Vichada,Puerto Carreño,5.6827,-67.6402,65,4/15/1984,,Orinoco,Orinoco,Orinoco Directos,Directos Orinoco entre ríos Tomo y Meta (mi),Orinoquia,Preliminar,28.826,3.56,67.614,5.6827,-67.6402,1.065454602,1.065454602,2,2,2442.624585
38027020,,PUERTO NARIÑO [38027020],Limnigráfica,Convencional,Activa,Vichada,Cumaribo,4.9569,-67.8342,79,2/14/1984 19:00,,Orinoco,Orinoco,Orinoco Directos,Río Tuparro,Orinoquia,Preliminar,38.478,3.572,57.95,4.9569,-67.8342,0.549090922,0.549090922,1,1,2519.70815
38030010,,MATAVEN [38030010],Pluviométrica,Convencional,Activa,Vichada,Cumaribo,4.55,-67.86,88,12/15/1983,,0,Orinoco,Orinoco Directos,Caño Matavén,Orinoquia,Preliminar,44.678,2.21,53.112,4.55,-67.86,0.50181818,0.50181818,1,1,3197.23376
42050020,,MANDI [42050020],Pluviométrica,Convencional,Activa,Vaupes,Mitú,1.1,-70.73,190,4/15/1984,,0,Amazonia,Vaupes,Bajo Vaupés,Amazonia,Preliminar,69.908,0,30.092,1.1,-70.73,1.141818166,1.356363654,2,2,3670.894543
42060010,,LOS CERROS [42060010],Pluviométrica,Convencional,Activa,Vaupes,Mitú,0.91,-70.78,195,3/15/1984,,0,Amazonia,Vaupes,Bajo Vaupés,Amazonia,Preliminar,71.987,7.084,20.929,0.91,-70.78,0.516363621,0.516363621,1,1,3647.766816
42070010,,SAN ANTONIO [42070010],Pluviométrica,Convencional,Activa,Vaupes,Mitú,1.21,-70.71,185,4/15/1984,,0,Amazonia,Vaupes,Bajo Vaupés,Amazonia,Preliminar,42.623,3.56,53.817,1.21,-70.71,1.141818166,1.356363654,2,2,3984.332832
42070020,,PITUNA [42070020],Pluviométrica,Convencional,Activa,Vaupes,Mitú,1.31,-70.29,185,4/15/1984,,0,Amazonia,Vaupes,Bajo Vaupés,Amazonia,Preliminar,53.661,5.34,40.999,1.31,-70.29,0.552727282,0.658181846,1,1,3601.249985
42070030,,VILLAFATIMA [42070030],Pluviométrica,Convencional,Activa,Vaupes,Mitú,0.9937,-69.9107,175,4/15/1984,,Guamues,Amazonia,Vaupes,Bajo Vaupés,Amazonia,Preliminar,45.622,0,54.378,0.9937,-69.9107,0.690909088,0.909090936,1,1,3600.154418
42080010,,PUERTO TOLIMA [42080010],Pluviométrica,Convencional,Activa,Vaupes,Mitú,1.1983,-69.9109,175,4/15/1984,,San Pedro,Amazonia,Vaupes,Río Querary,Amazonia,Preliminar,53.076,5.244,41.68,1.1983,-69.9109,1.120000005,1.345454574,2,2,3885.077206
42080020,,QUERARI [42080020],Pluviométrica,Convencional,Activa,Vaupes,Mitú,1.0739,-69.8439,172,4/15/1984,,Caqueta,Amazonia,Vaupes,Bajo Vaupés,Amazonia,Preliminar,45.98,4.086,49.934,1.0739,-69.8439,1.120000005,1.345454574,2,2,3791.32871
44010030,Definitivo,CAMPUCANA [44010030],Pluviométrica,Convencional,Activa,Putumayo,Mocoa,1.2025,-76.6808,1400,11/15/1977,,Pasto,Amazonia,Caquetá,Alto Caqueta,Andes,Definitivo,81.842,12.997,5.161,1.2025,-76.6808,3.00727272,3.356363535,5,5,4068.467397
44010040,Definitivo,MINCHOY [44010040],Pluviográfica,Convencional,Activa,Putumayo,San Francisco (Putumayo),1.2021,-76.8171,2300,11/15/1977,,Pasto,Amazonia,Caquetá,Alto Caqueta,Andes,Definitivo,66.933,13.403,19.663,1.2021,-76.8171,5.923636436,11.20727253,13,15,3596.190346
44010090,,CONDAGUA [44010090],Pluviométrica,Convencional,Activa,Putumayo,Mocoa,1.2805,-76.5842,500,4/15/1981,,Guaitara,Amazonia,Caquetá,Alto Caqueta,Andes,Preliminar,82.607,0.012,17.381,1.2805,-76.5842,0.99636364,1.200000048,2,2,3427.024251
44010100,Definitivo,SANTA ROSA [44010100],Pluviográfica,Convencional,Activa,Cauca,Santa Rosa (Cauca),1.6948,-76.5712,1510,2/15/1983,,Doncello,Amazonia,Caquetá,Alto Caqueta,Andes,Definitivo,67.077,14.371,18.552,1.6948,-76.5712,1.945454597,2.440000057,3,3,2194.964499
44010110,,PUERTO LIMON [44010110],Pluviométrica,Convencional,Activa,Putumayo,Mocoa,1.0268,-76.5415,430,9/15/1984,,Guaitara,Amazonia,Caquetá,Alto Caqueta,Andes,Preliminar,77.972,0,22.028,1.0268,-76.5415,3.00727272,3.356363535,5,5,6032.659196
44015030,Preliminar,VALENCIA [44015030],Climática Principal,Convencional,Activa,Cauca,San Sebastián,1.9004,-76.6688,2900,4/15/1971,,Caqueta,Amazonia,Caquetá,Alto Caqueta,Andes,Preliminar,9.963,20.929,69.108,1.9004,-76.6688,1.392727256,1.778181791,2,2,1073.440517
44015060,Preliminar,ACUEDUCTO MOCOA - AUT [44015060],Climática Principal,Automática con Telemetría,Activa,Putumayo,Mocoa,1.1573,-76.6518,650,3/29/2006,,Hacha,Amazonia,Caquetá,Alto Caqueta,Andes,Preliminar,0,21.324,78.676,1.1573,-76.6518,3.00727272,3.356363535,5,5,3403.247919
