date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,kge_chirp_v2,r_chirp_v2,B_chirp_v2,G_chirp_v2,kge_chirp_v3,r_chirp_v3,B_chirp_v3,G_chirp_v3,kge_chirps_v2,r_chirps_v2,B_chirps_v2,G_chirps_v2,kge_chirps_v3,r_chirps_v3,B_chirps_v3,G_chirps_v3,rmse_chirpv2,rmse_chirpv3,rmse_chirpsv2,rmse_chirpsv3
1/1/1990,15010300,8.1,Definitivo,GUACHACA [15010300],Pluviográfica,Convencional,Activa,Magdalena,Santa Marta,11.2564,-73.8367,45,5/15/1967,"",Guachaca,Caribe,Caribe - Guajira,Rio Guachaca - Mendiguaca y Buritaca,1990,1,1,Caribe,Definitivo,8.1,4.444,10.728,9.306,23.151,0,76.849,11.2564,-73.8367,0.127272725105286,0.570909082889557,1,1,0.150395165526996,0.550996400642651,0.410957826890808,0.583762734942141,0.421439991646422,0.497537207052416,0.863618940608165,0.747684658396351,0.470359937590796,0.726757742182351,0.54724262998682,1.02946231746295,0.652659073138165,0.786032480023629,0.951466934778799,0.730726604640127,616.711638157712,296.627607993876,476.930101256176,195.300520583024
1/1/1990,15030010,"","",DIBULLA [15030010],Pluviométrica,Convencional,Activa,La Guajira,Dibulla,11.2752,-73.3122,5,8/15/1958,"",Guachaca,Caribe,Caribe - Guajira,Río Ancho y Otros Directos al caribe,1990,1,1,Caribe,Preliminar,0,0.693,3.321,2.102,14.861,0,85.139,11.2752,-73.3122,0.970909118652344,1.23636364936829,2,2,0.309038765717659,0.516842709071497,0.98495553508487,0.506279306106151,0.234765275511909,0.452665427306998,1.0549870385543,0.468036209231905,0.477459443419732,0.588754028577828,1.05928725691307,0.683123990450566,0.345183471114726,0.546698594795819,1.15874262197274,0.554912028346649,286.301061603035,300.729287770378,276.94497825007,302.765083044504
1/1/1990,15060010,"","",REMEDIOS LOS [15060010],Pluviométrica,Convencional,Activa,La Guajira,Riohacha,11.3818,-72.9135,10,9/15/1971,"",Carraipia,Caribe,Caribe - Guajira,Río Camarones y otros directos Caribe,1990,1,1,Caribe,Preliminar,0,1.469,4.97,3.476,8.446,0,91.554,11.3818,-72.9135,0.556363642215729,0.789090931415558,1,1,0.494808409524897,0.80475254314896,0.801334139521269,0.578539622787371,0.549586360298014,0.763749210668009,1.00181501162705,0.616522859739469,0.715897165411613,0.825786058217062,0.824958363180196,0.859556600407668,0.662347609401241,0.760846036399526,1.09220304573122,0.780197550220368,195.552461074462,153.790487536025,167.175987415656,161.159008046781
1/1/1990,15060020,0,Definitivo,CUESTECITA [15060020],Pluviométrica,Convencional,Activa,La Guajira,Albania (La guajira),11.1974,-72.6118,93,5/15/1959,"",Gaira,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Definitivo,0,0.765,3.417,2.079,68.713,0,31.287,11.1974,-72.6118,4.25818204879761,7.60363626480103,8,12,0.216383347689791,0.842698274187628,1.49894390860254,0.416590880339769,0.300105031034723,0.801797897820991,1.25067182884383,0.37731827672653,0.44491191383729,0.825335406018854,1.31861877056903,0.580360700064615,0.48387249745305,0.853258075807519,1.28931229132423,0.598561580490399,244.671928402029,190.748307679489,186.380434609014,171.329658615806
1/1/1990,15060040,"","",LAGUNITAS [15060040],Pluviométrica,Convencional,Activa,La Guajira,Barrancas,11.0344,-72.8775,900,5/15/1971,"",Ay Cerrejon,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Preliminar,0,0.06,1.935,0.573,12.938,0,87.062,11.0344,-72.8775,1.79636359214783,2.3709089756012,3,3,0.343487941282268,0.564637604712732,1.24726059974082,0.575347360979192,0.299556926827211,0.446114477208666,1.00352205753749,0.571258910869725,0.386061714987061,0.587450545239648,1.110036985827,0.558848068199091,0.478295017488144,0.701693879889144,1.07880431072864,0.579310770172699,216.068935229531,189.79044826552,178.910688728068,155.632814530599
1/1/1990,15060050,"","",SABANAS DE MANUELA [15060050],Pluviométrica,Convencional,Activa,La Guajira,Distracción,10.953,-73.048,420,8/15/1963,"",Ay La Quebrada,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Preliminar,0,1.852,5.591,4.432,17.25,0,82.75,10.953,-73.048,1.80363631248474,2.3199999332428,3,3,-0.207098176170807,0.111560206392245,1.49886830378429,0.352781987635936,-0.165309207804069,0.00235736773022103,1.07003496222941,0.401878079204332,-0.0527444426413843,0.118636646414438,1.38007812647493,0.56755333479834,0.267240123436474,0.469559537456396,1.15480750851584,0.518746856940092,280.900014567298,178.298842538553,255.808880664564,159.49213407252
1/1/1990,15060060,"","",LOMITAS LAS [15060060],Pluviométrica,Convencional,Activa,La Guajira,Barrancas,10.9352,-72.6847,300,5/15/1971,"",Rancheria,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Preliminar,0,2.246,5.877,4.587,18.576,19.257,62.167,10.9352,-72.6847,0.560000002384186,0.829090893268585,1,1,-0.258235335150576,0.306763708642061,1.56489357036697,0.114858849039415,-0.161051083081075,0.37960749221083,1.50291688777366,0.157250121450703,0.0170768813242451,0.578993222356105,1.41127563120506,0.212762103565859,0.0271864243413891,0.778959316945688,1.53886083185932,0.22081050231124,369.782417415161,352.286713947205,316.0386163819,311.629661960158
1/1/1990,15060080,0,Definitivo,CANAVERALES [15060080],Pluviométrica,Convencional,Activa,La Guajira,San Juan Del Cesar,10.7578,-72.8452,230,8/15/1963,"",Cno Mono,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Definitivo,0,0.8,3.381,2.15,73.79,21.049,5.161,10.7578,-72.8452,2.35636353492737,3.23636364936829,5,5,-0.291610975135209,-0.129481267886719,0.863401099766326,0.38854949747532,-0.211306579567746,-0.0606467547068918,0.80875156962751,0.447083976255066,0.343107454612119,0.521723941751869,0.791127341239807,0.601086424503692,0.45748159267668,0.702778114018559,0.8311996196807,0.57870223786219,202.280664363841,215.325586454385,189.736361918178,160.534444604832
1/1/1990,15060090,"","",GUACAMAYO [15060090],Pluviográfica,Convencional,Activa,La Guajira,Hato Nuevo,11.0634,-72.7767,220,8/15/1987,"",Ay Cerrejon,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Preliminar,0,0.37,2.425,0.753,24.633,0,75.367,11.0634,-72.7767,1.79636359214783,2.3709089756012,3,3,-0.248007676246034,-0.0887584518352592,1.1769738600617,0.41621198506549,-0.212829341515167,-0.0902997103325707,0.973986307143592,0.46941085473523,0.20645856530016,0.356435724904019,1.11645850604533,0.550588775423496,0.21350988917586,0.362162694703024,1.02231356899799,0.540399770415383,193.745380477354,175.820721755472,157.974386960412,147.192953100519
1/1/1990,15060150,"","",CONEJO EL [15060150],Pluviométrica,Convencional,Activa,La Guajira,Fonseca,10.7779,-72.7982,350,10/15/1975,"",Sevilla,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Preliminar,0,0.311,2.318,1.672,8.792,0,91.208,10.7779,-72.7982,2.35636353492737,3.23636364936829,5,5,-0.350215021914897,-0.0433244497530402,1.48556003204533,0.293752059661554,-0.197280287615212,0.0777502973634332,1.34958595390816,0.321232562707338,0.274699233700914,0.770028556282236,1.36739816025741,0.418456425959429,0.292927887263424,0.795124007054096,1.37766080984673,0.438440463681626,235.873430182057,196.694070189873,163.16053711794,163.591159748806
1/1/1990,15060180,0,Definitivo,GLORIA LA [15060180],Pluviométrica,Convencional,Activa,La Guajira,Hato Nuevo,11.138,-72.7115,680,8/15/1987,"",Tabaco El,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Definitivo,0,0.37,2.413,0.741,99.63,0,0.37,11.138,-72.7115,4.25818204879761,7.60363626480103,8,12,0.369736099418745,0.81769795552931,1.21312809523808,0.435575546261597,0.367949853048829,0.769411961985255,1.01656466220441,0.411746519813472,0.575297026667426,0.869846743036587,1.04566336543735,0.598319029183259,0.629166435512002,0.906995345955071,1.06288201610162,0.646568933272904,202.116556320386,190.066640664629,145.425752857632,128.142178335655
1/1/1990,15060270,"","",ARENA LA [15060270],Pluviométrica,Convencional,Activa,La Guajira,Riohacha,11.1891,-72.7279,120,10/15/1978,"",Gaira,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Preliminar,0,0.108,2.126,0.705,11.002,21.766,67.232,11.1891,-72.7279,4.25818204879761,7.60363626480103,8,12,0.181430312846158,0.430893298889437,0.837991726878724,0.434378912240312,0.207331120696385,0.42006367465971,0.934311051237458,0.463639325847129,0.523481550602872,0.785712201970366,0.818649744229799,0.614951097958277,0.531898217507704,0.834886940637245,0.987720275784333,0.562157374421445,256.302758360171,234.043395997847,215.273653327948,156.20986748103
1/1/1990,15065100,0,Definitivo,CRUZ LA HACIENDA [15065100],Meteorológica Especial,Convencional,Activa,La Guajira,Hato Nuevo,11.1159,-72.7086,155,12/15/1985,"",Mar Caribe,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Definitivo,0,1.015,3.632,2.031,98.985,0,1.015,11.1159,-72.7086,4.25818204879761,7.60363626480103,8,12,0.266341731855185,0.714406690406625,1.4866723742308,0.531128038700003,0.36315305070349,0.687898893080619,1.24874709286496,0.503722033856829,0.578887569569837,0.854188964804282,1.29214481520857,0.734055968247635,0.604832123468361,0.880156692526332,1.31360829497452,0.791565190960168,242.359131413362,164.467713281661,155.270268064151,160.339728942373
1/1/1990,15065200,"","",Caracoli,Climática Principal,Automática con Telemetría,Suspendida,La Guajira,San Juan Del Cesar,10.7523,-73.0032,300,12/22/2016 19:00,10/22/2019 11:06,0,Magdalena Cauca,Cesar,Alto Cesar,1990,1,1,Caribe,Preliminar,0,3.859,9.413,8.075,18.528,0,81.472,10.7523,-73.0032,1.80363631248474,2.3199999332428,3,3,0.153294409631678,0.337243456872893,1.20913150976993,0.516338824253459,0.141867991466492,0.291423518031233,1.1429057249567,0.537519873891732,0.323674859827153,0.380984331504842,1.11169716553991,0.751486337201225,0.349776827873503,0.495535395415104,1.20928592708989,0.647147287082311,133.119240467411,120.733372305707,117.388692970035,127.53721185514
1/1/1990,15065501,"","",LA MINA CERREJON  - AUT [15065501],Climática Principal,Automática con Telemetría,Activa,La Guajira,Albania (La guajira),11.1376,-72.6159,80,8/26/2014 19:00,"",0,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Preliminar,0,2.174,5.973,4.778,19.938,0,80.062,11.1376,-72.6159,4.25818204879761,7.60363626480103,8,12,0.420969288033946,0.759956228803861,1.26202183554977,0.542834700567747,0.43980866834634,0.716295058206788,0.983478949021164,0.517244483266565,0.672611146232384,0.800734484350694,1.10614147648544,0.76291203570451,0.769282441624442,0.843213473875111,1.02571532527172,0.832705950450597,176.660727315841,145.456671197546,129.168312454734,107.919598377591
1/1/1990,15067130,"","",POZO HONDO [15067130],Limnigráfica,Convencional,Activa,La Guajira,Barrancas,10.9986,-72.8196,210,7/15/1987,"",Ay Pozo Hondo,Caribe,Caribe - Guajira,Río Ranchería,1990,1,1,Caribe,Preliminar,0,0.036,1.708,0.478,12.388,9.521,78.091,10.9986,-72.8196,2.35636353492737,3.23636364936829,5,5,-0.0407947210923207,0.243589955997988,1.19472309996784,0.312118897537204,0.0634644278221345,0.260171871878648,1.01828872680993,0.42604987911261,0.132877227295879,0.265481673655119,1.09915393087318,0.549940860332786,0.131610841483532,0.291556647561181,1.06362714074297,0.501844066606588,159.267330928029,139.09701162026,150.124860142404,142.046241264565
1/1/1990,15070010,"","",SANTANA URRAICH [15070010],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.0866,-72.0502,30,8/15/1971,"",Cno Cicuco,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,1990,1,1,Caribe,Preliminar,0,0.012,1.422,0.394,3.835,1.063,95.102,12.0866,-72.0502,0.494545459747315,0.814545452594757,1,1,0.376536471487436,0.711369560345657,0.592427163644,0.626792787107479,0.607466787210374,0.76141528293236,0.817642171746845,0.747205066507469,0.616443588626295,0.814734862525308,0.696227781111578,0.85677015473735,0.737004912793605,0.787607268974829,0.958883794148763,0.850450003949289,228.072019213026,164.766705839486,176.786093530918,141.594540459538
1/1/1990,15070020,"","",NUEVO AMBIENTE [15070020],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.3439,-71.8192,39,7/15/1971,"",Calenturitas,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,1990,1,1,Caribe,Preliminar,0,2.568,6.367,5.615,3.106,0.884,96.01,12.3439,-71.8192,0.0872727259993553,0.09454545378685,1,1,0.247714864926988,0.502086095223677,0.939205834741712,0.439358637493841,0.387448018712496,0.526303578648956,1.03696559950566,0.61339273851666,0.419402829657942,0.574874640469676,1.13488740169843,0.628291926699912,0.504989834857526,0.72325159835472,1.24520680532403,0.670881467547109,171.799904426635,169.121677219351,165.965529674266,147.210375548275
1/1/1990,15070070,"","",IRRAIPA [15070070],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.1264,-71.9523,65,8/15/1971,"",Cno Cicuco,Caribe,Caribe - Guajira,Directos Caribe - Ay.Sharimahana Alta Guajira,1990,1,1,Caribe,Preliminar,0,0.418,2.843,1.278,5.244,1.314,93.442,12.1264,-71.9523,1.43272721767426,2.30909085273743,3,3,0.243558361000626,0.662734262904898,0.615741643253888,0.442504447493493,0.435127853670976,0.69609195719909,0.755401864647866,0.591475587753268,0.499320839226425,0.776044237587399,0.731859021445859,0.641358320694387,0.637357600972114,0.850033534839692,0.904308340329434,0.683989438199425,255.837433235322,217.313793725462,205.524870420946,156.941387658518
1/1/1990,15070080,"","",KAURAQUIMANA [15070080],Pluviométrica,Convencional,Activa,La Guajira,Uribia,12.2184,-71.4587,35,7/15/1971,"",Ay Watcaru,Caribe,Caribe - Guajira,"Río Carraipia - Paraguachon, Directos al Golfo Maracaibo",1990,1,1,Caribe,Preliminar,0,0.382,2.091,1.099,8.804,0,91.196,12.2184,-71.4587,1.57454550266266,2.22181820869446,3,3,0.339919473833479,0.803027130610088,0.603448803006758,0.510454151369044,0.589240501064129,0.749111020402456,0.900569237532281,0.690336296350962,0.662705302430088,0.94195308327248,0.776954006263459,0.753730324348925,0.710778019065102,0.848166478862513,1.08037022471513,0.767327347773447,250.000426482245,183.01550019253,152.653341383269,143.966570897822
