date,gauge_code,pcp,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,year,month,day,nat_region,flag_ind,pcp_ideam,p_na,p_sd,p_sd_q,p_def,p_rev,p_prel,lat,long,PODv2_i5,PODv3_i5,PODv2s_i5,PODv3s_i5,FARv2_i5,FARv3_i5,FARv2s_i5,FARv3s_i5,ETSv2_i5,ETSv3_i5,ETSv2s_i5,ETSv3s_i5,fBIASv2_i5,fBIASv3_i5,fBIASv2s_i5,fBIASv3s_i5,PODv2_i4,PODv3_i4,PODv2s_i4,PODv3s_i4,FARv2_i4,FARv3_i4,FARv2s_i4,FARv3s_i4,ETSv2_i4,ETSv3_i4,ETSv2s_i4,ETSv3s_i4,fBIASv2_i4,fBIASv3_i4,fBIASv2s_i4,fBIASv3s_i4,PODv2_i3,PODv3_i3,PODv2s_i3,PODv3s_i3,FARv2_i3,FARv3_i3,FARv2s_i3,FARv3s_i3,ETSv2_i3,ETSv3_i3,ETSv2s_i3,ETSv3s_i3,fBIASv2_i3,fBIASv3_i3,fBIASv2s_i3,fBIASv3s_i3,PODv2_i2,PODv3_i2,PODv2s_i2,PODv3s_i2,FARv2_i2,FARv3_i2,FARv2s_i2,FARv3s_i2,ETSv2_i2,ETSv3_i2,ETSv2s_i2,ETSv3s_i2,fBIASv2_i2,fBIASv3_i2,fBIASv2s_i2,fBIASv3s_i2,PODv2_i1,PODv3_i1,PODv2s_i1,PODv3s_i1,FARv2_i1,FARv3_i1,FARv2s_i1,FARv3s_i1,ETSv2_i1,ETSv3_i1,ETSv2s_i1,ETSv3s_i1,fBIASv2_i1,fBIASv3_i1,fBIASv2s_i1,fBIASv3s_i1,id
1/1/1990,26080280,20,Definitivo,PICHINDE [26080280],Pluviométrica,Convencional,Activa,Valle del Cauca,Cali,3.4382,-76.6016,1637,1/15/1974,"",Quebrada Urichare,Magdalena Cauca,Cauca,Ríos Cali,1990,1,1,Andes,Definitivo,20,0.012,1.768,0.37,27.38,0,72.62,3.4382,-76.6016,0.773684210526316,0.652631578947369,0.623684210526316,0.392105263157895,0.426900584795322,0.32425068119891,0.620192307692308,0.601604278074866,0.366276706264962,0.394867255606478,0.150384499221709,0.121689773890388,1.35,0.965789473684211,1.64210526315789,0.984210526315789,0.484615384615385,0.517948717948718,0.376923076923077,0.346153846153846,0.615853658536585,0.581780538302277,0.728782287822878,0.704595185995624,0.126713876751544,0.158366980708838,0.0294438626467508,0.0452918642503012,1.26153846153846,1.23846153846154,1.38974358974359,1.17179487179487,0.463007159904535,0.486873508353222,0.33890214797136,0.365155131264916,0.659050966608084,0.628415300546448,0.707818930041152,0.685185185185185,0.0769685253327363,0.10413243259692,0.0297369359577467,0.0477441205439685,1.35799522673031,1.31026252983294,1.15990453460621,1.15990453460621,0.0552486187845304,0.165745856353591,0.00552486187845304,0.176795580110497,0.878048780487805,0.777777777777778,0.75,0.840796019900498,0.00425114939400088,0.0562022881644593,0.0030659911836305,0.0305788273237865,0.453038674033149,0.74585635359116,0.0220994475138122,1.11049723756906,0,0.223776223776224,0,0.234265734265734,,0.475409836065574,,0.514492753623188,0,0.132938897324467,0,0.129564782391196,0,0.426573426573427,0,0.482517482517483,1
1/1/1990,26080290,8,Definitivo,MEDIACANOA-ALERTAS [26080290],Pluviométrica,Convencional,Activa,Valle del Cauca,Yotoco,3.8909,-76.3508,962,9/15/1979,"",Guadalajara,Magdalena Cauca,Cauca,Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco,1990,1,1,Andes,Definitivo,8,0.872,3.703,1.78,28.945,0,71.055,3.8909,-76.3508,0.372549019607843,0.480392156862745,0.0735294117647059,0.240196078431373,0.449275362318841,0.475935828877005,0.741379310344828,0.778280542986425,0.236947791164659,0.277680848208294,0.0327492447129909,0.0624337744904531,0.676470588235294,0.916666666666667,0.284313725490196,1.08333333333333,0.512727272727273,0.509090909090909,0.425454545454546,0.352727272727273,0.685267857142857,0.703389830508475,0.766932270916335,0.782511210762332,0.131212288482403,0.116564921772189,0.0583321988459645,0.0417066544854803,1.62909090909091,1.71636363636364,1.82545454545455,1.62181818181818,0.571428571428571,0.407834101382489,0.629032258064516,0.375576036866359,0.710955710955711,0.726006191950464,0.730237154150198,0.720890410958904,0.0282463884785166,0.0104921465279127,0.00856793145654834,0.0141703887738037,1.97695852534562,1.48847926267281,2.33179723502304,1.34562211981567,0.115384615384615,0.0989010989010989,0.0494505494505495,0.159340659340659,0.900943396226415,0.888198757763975,0.892857142857143,0.848167539267016,-0.00657567552633033,0.000994305342131434,-0.000935891436593352,0.0247933266280552,1.16483516483517,0.884615384615385,0.461538461538462,1.04945054945055,0,0.226381461675579,0,0.229946524064171,,0.331578947368421,,0.397196261682243,0,0.111919668002512,0,0.0985235679493578,0,0.338680926916221,0,0.381461675579323,1
1/1/1990,26080310,"","",CALI SEDE IDEAM [26080310],Pluviográfica,Convencional,Activa,Valle del Cauca,Cali,3.476,-76.523,983,10/15/1996,"",Mendarco,Magdalena Cauca,Cauca,Ríos Cali,1990,1,1,Andes,Preliminar,"",0,1.816,0,45.048,0,54.952,3.476,-76.523,0.424892703862661,0.515021459227468,0.171673819742489,0.244635193133047,0.3125,0.420289855072464,0.731543624161074,0.742081447963801,0.305499325236167,0.312419424151268,0.0592944407347146,0.070797555529517,0.618025751072961,0.888412017167382,0.639484978540773,0.948497854077253,0.516129032258065,0.494623655913979,0.422939068100358,0.304659498207885,0.653846153846154,0.675294117647059,0.777358490566038,0.786967418546366,0.153693156134165,0.134298497290286,0.0477085102155102,0.0338112318203901,1.4910394265233,1.52329749103943,1.89964157706093,1.43010752688172,0.602649006622517,0.472406181015453,0.536423841059603,0.423841059602649,0.666259168704157,0.65814696485623,0.723549488054608,0.666086956521739,0.0635924170172541,0.061631423095202,0.00300384928234261,0.0511388053287495,1.80573951434879,1.38189845474614,1.94039735099338,1.26931567328918,0.166666666666667,0.162962962962963,0.0666666666666667,0.17037037037037,0.838129496402878,0.725,0.816326530612245,0.751351351351351,-0.000712487531468205,0.0497704759603769,0.00605271721444842,0.0418041488537572,1.02962962962963,0.592592592592593,0.362962962962963,0.685185185185185,0,0.330166270783848,0,0.353919239904988,,0.415966386554622,,0.460144927536232,0,0.170826970438494,0,0.164980816184165,0,0.565320665083135,0,0.655581947743468,1
1/1/1990,26090060,19,Definitivo,JUNTAS LAS [26090060],Pluviométrica,Convencional,Activa,Valle del Cauca,Ginebra,3.7732,-76.1656,1826,3/15/1975,"",Prado,Magdalena Cauca,Cauca,"Ríos Guabas,Sabaletas y Sonso",1990,1,1,Andes,Definitivo,19,0.8,3.297,2.055,24.059,0,75.941,3.7732,-76.1656,0.431893687707641,0.598006644518272,0.0631229235880399,0.395348837209302,0.221556886227545,0.395973154362416,0.547619047619048,0.629283489096573,0.323897216862527,0.344908518519745,0.0359265664189104,0.136407155865373,0.554817275747508,0.990033222591362,0.13953488372093,1.06644518272425,0.530351437699681,0.450479233226837,0.370607028753994,0.329073482428115,0.602870813397129,0.662679425837321,0.742793791574279,0.739240506329114,0.179002144616218,0.121320340437199,0.0546535397161789,0.0534395299717049,1.33546325878594,1.33546325878594,1.4408945686901,1.26198083067093,0.684563758389262,0.47427293064877,0.657718120805369,0.373601789709172,0.604139715394567,0.627416520210896,0.708910891089109,0.689591078066915,0.138011716934078,0.0898066162154935,0.0240047529329422,0.0323716792236398,1.72930648769575,1.27293064876957,2.25950782997763,1.20357941834452,0.244897959183673,0.173469387755102,0.147959183673469,0.188775510204082,0.838926174496644,0.829145728643216,0.810457516339869,0.823809523809524,0.0309923430681832,0.0309585334602693,0.0360769064592785,0.0352901541312221,1.52040816326531,1.01530612244898,0.780612244897959,1.07142857142857,0,0.273182957393484,0,0.285714285714286,,0.366279069767442,,0.40625,0,0.160638902768923,0,0.157262541637226,0,0.431077694235589,0,0.481203007518797,1
1/1/1990,26090630,"","",GUACARI [26090630],Pluviométrica,Convencional,Activa,Valle del Cauca,Guacarí,3.7701,-76.3319,990,1/15/1972,"",Prado,Magdalena Cauca,Cauca,"Ríos Guabas,Sabaletas y Sonso",1990,1,1,Andes,Preliminar,"",0.072,2.102,0.191,34.476,0,65.524,3.7701,-76.3319,0.417142857142857,0.354285714285714,0.0571428571428571,0.171428571428571,0.434108527131783,0.333333333333333,0.743589743589744,0.714285714285714,0.273121254802604,0.265950668131909,0.0294109649878096,0.0791279620853081,0.737142857142857,0.531428571428572,0.222857142857143,0.6,0.474820143884892,0.467625899280576,0.37410071942446,0.320143884892086,0.67,0.656084656084656,0.763636363636364,0.767624020887728,0.135429067210105,0.143864266578935,0.0557920721236405,0.0486584724736488,1.43884892086331,1.35971223021583,1.58273381294964,1.37769784172662,0.612200435729848,0.507625272331155,0.649237472766885,0.407407407407407,0.664277180406213,0.657352941176471,0.708129285014692,0.7008,0.0625863277643972,0.0620493243652669,0.0166911502445335,0.0190203719973268,1.82352941176471,1.48148148148148,2.22440087145969,1.36165577342048,0.137055837563452,0.16751269035533,0.0964467005076142,0.208121827411168,0.906896551724138,0.84433962264151,0.878205128205128,0.812785388127854,-0.0176234335750678,0.0221796822817322,0.00140130022282971,0.0428358573141798,1.47208121827411,1.0761421319797,0.791878172588833,1.11167512690355,0,0.308957952468007,0,0.327239488117002,,0.42320819112628,,0.447530864197531,0,0.125767558273434,0,0.123044334609239,0,0.535648994515539,0,0.592321755027422,1
1/1/1990,26100070,"","",LUCERNA HACIENDA [26100070],Pluviométrica,Convencional,Activa,Valle del Cauca,Bugalagrande,4.2238,-76.1473,964,11/15/1974,"",Luisa,Magdalena Cauca,Cauca,Río Bugalagrande,1990,1,1,Andes,Preliminar,0,1.601,5.149,3.202,48.298,0,51.702,4.2238,-76.1473,0.446808510638298,0.386524822695035,0.23758865248227,0.209219858156028,0.472803347280335,0.407608695652174,0.683962264150943,0.703517587939699,0.240757973963819,0.238485158648925,0.0790449354886549,0.0647037406995958,0.847517730496454,0.652482269503546,0.75177304964539,0.705673758865248,0.52027027027027,0.483108108108108,0.476351351351351,0.314189189189189,0.708884688090737,0.699579831932773,0.799715909090909,0.809815950920245,0.103122590593678,0.106482756170564,0.0206832932494317,0.0092528225903109,1.78716216216216,1.60810810810811,2.37837837837838,1.65202702702703,0.490358126721763,0.517906336088154,0.46831955922865,0.460055096418733,0.76043068640646,0.725146198830409,0.768076398362892,0.732371794871795,0.0197772952956413,0.0536836618941043,0.0121834308181386,0.044228076874125,2.04683195592287,1.88429752066116,2.01928374655647,1.71900826446281,0.020979020979021,0.0559440559440559,0.00699300699300699,0.125874125874126,0.979310344827586,0.950310559006211,0.857142857142857,0.897727272727273,-0.0349426561028312,-0.0209246221259416,0.00266538619614801,0.00980375585267321,1.01398601398601,1.12587412587413,0.048951048951049,1.23076923076923,0,0.206293706293706,0,0.216783216783217,,0.218543046357616,,0.261904761904762,0,0.119098904651844,0,0.118233766233766,0,0.263986013986014,0,0.293706293706294,1
1/1/1990,26100300,0,Definitivo,OBANDO [26100300],Pluviométrica,Convencional,Activa,Valle del Cauca,Obando,4.5886,-75.9658,986,8/15/1967,"",Cauca,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,1990,1,1,Andes,Definitivo,0,1.828,5.435,3.655,58.822,0,41.178,4.5886,-75.9658,0.494736842105263,0.510526315789474,0.297368421052632,0.271052631578947,0.313868613138686,0.273408239700375,0.560311284046693,0.550218340611354,0.310388629908804,0.338833496735049,0.116179533661263,0.111261446020594,0.721052631578947,0.702631578947368,0.676315789473684,0.602631578947368,0.54954954954955,0.516516516516517,0.54954954954955,0.441441441441441,0.682291666666667,0.6640625,0.764781491002571,0.744347826086957,0.110089781958102,0.121119670505682,0.034416691320457,0.0486151462328104,1.72972972972973,1.53753753753754,2.33633633633634,1.72672672672673,0.54627539503386,0.528216704288939,0.390519187358917,0.390519187358917,0.657223796033994,0.621359223300971,0.718241042345277,0.694885361552028,0.0739921663860939,0.103793060019822,0.0121536837760151,0.0311104766889507,1.59367945823928,1.39503386004515,1.38600451467269,1.27990970654628,0.034965034965035,0.132867132867133,0.013986013986014,0.153846153846154,0.95,0.849206349206349,0.714285714285714,0.840579710144928,-0.0158492791474036,0.0339560889131324,0.00946793561312155,0.0408094435075885,0.699300699300699,0.881118881118881,0.048951048951049,0.965034965034965,0,0.249299719887955,0,0.249299719887955,,0.330827067669173,,0.394557823129252,0,0.162028950249361,0,0.149512966297551,0,0.372549019607843,0,0.411764705882353,1
1/1/1990,26100350,5,Definitivo,PUERTO FRAZADAS [26100350],Pluviométrica,Convencional,Activa,Valle del Cauca,Tuluá,4.0544,-75.9948,1657,2/15/1971,"",Cucuana,Magdalena Cauca,Cauca,Río Bugalagrande,1990,1,1,Andes,Definitivo,5,2.688,7.168,5.877,42.743,0,57.257,4.0544,-75.9948,0.604215456674473,0.702576112412178,0.274004683840749,0.484777517564403,0.335051546391753,0.365750528541226,0.533864541832669,0.553879310344828,0.345667330940538,0.372433298931697,0.105343017306309,0.154791049631063,0.908665105386417,1.10772833723653,0.587822014051522,1.08665105386417,0.492163009404389,0.438871473354232,0.463949843260188,0.332288401253919,0.683467741935484,0.704016913319239,0.778774289985052,0.766519823788546,0.109260658948019,0.0871563534573251,0.0268989639351613,0.0319987163002774,1.55485893416928,1.48275862068966,2.09717868338558,1.42319749216301,0.554621848739496,0.417366946778712,0.507002801120448,0.355742296918768,0.686708860759494,0.686315789473684,0.746143057503506,0.742393509127789,0.094315817433264,0.0802612241841425,0.0371167903893013,0.0335958452423266,1.7703081232493,1.33053221288515,1.99719887955182,1.38095238095238,0.0775862068965517,0.0689655172413793,0.00862068965517241,0.112068965517241,0.935714285714286,0.944444444444444,0.956521739130435,0.913907284768212,-0.00340129126866127,-0.00862688713156003,-0.0044806517311609,0.0099526677714161,1.20689655172414,1.24137931034483,0.198275862068966,1.30172413793103,0,0.146453089244851,0,0.146453089244851,,0.296703296703297,,0.319148936170213,0,0.0908803939518293,0,0.088636220868145,0,0.208237986270023,0,0.215102974828375,1
1/1/1990,26100690,"","",PLACER EL [26100690],Pluviométrica,Convencional,Activa,Valle del Cauca,Buga,3.8789,-76.1006,2132,1/15/1971,"",Inirida,Magdalena Cauca,Cauca,Ríos Tulua y Morales,1990,1,1,Andes,Preliminar,"",2.939,7.311,6.296,27.882,0,72.118,3.8789,-76.1006,0.52755905511811,0.767716535433071,0.141732283464567,0.47244094488189,0.486590038314176,0.547563805104408,0.689655172413793,0.732142857142857,0.275590551181102,0.304068858035859,0.0575815445726071,0.099915294117647,1.02755905511811,1.69685039370079,0.456692913385827,1.76377952755906,0.498630136986301,0.416438356164384,0.410958904109589,0.331506849315069,0.603485838779957,0.675213675213675,0.722735674676525,0.731111111111111,0.149457859777115,0.0845340656860163,0.0483038414522543,0.0366756208541198,1.25753424657534,1.28219178082192,1.48219178082192,1.23287671232877,0.573809523809524,0.404761904761905,0.6,0.333333333333333,0.66340782122905,0.67984934086629,0.725490196078431,0.711340206185567,0.0832706957846623,0.0546567555749891,0.0224736278856444,0.0264687623455048,1.7047619047619,1.26428571428571,2.18571428571429,1.1547619047619,0.159203980099502,0.124378109452736,0.054726368159204,0.159203980099502,0.854545454545455,0.829931972789116,0.864197530864198,0.822222222222222,0.0146208772526352,0.0234554488949046,0.00447404016231401,0.0310319622566283,1.09452736318408,0.73134328358209,0.402985074626866,0.895522388059702,0,0.132211538461538,0,0.139423076923077,,0.30379746835443,,0.376344086021505,0,0.0836706066320195,0,0.0809977293523571,0,0.189903846153846,0,0.223557692307692,1
1/1/1990,26100740,7,Definitivo,SAN PEDRO [26100740],Pluviométrica,Convencional,Activa,Valle del Cauca,La Victoria (Valle del cauca),4.5156,-76.0406,949,10/15/1969,"",Guaviare,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,1990,1,1,Andes,Definitivo,7,2.258,6.069,4.946,71.831,0,28.169,4.5156,-76.0406,0.456310679611651,0.378640776699029,0.281553398058252,0.199029126213592,0.568807339449541,0.546511627906977,0.75,0.728476821192053,0.220817748997153,0.203169704010681,0.0829870951765127,0.0747475568378065,1.05825242718447,0.83495145631068,1.12621359223301,0.733009708737864,0.529761904761905,0.5,0.577380952380952,0.449404761904762,0.692041522491349,0.654320987654321,0.742363877822045,0.710727969348659,0.0981448514944252,0.124941286989197,0.0555327748813778,0.0750090415913201,1.7202380952381,1.44642857142857,2.24107142857143,1.55357142857143,0.468926553672316,0.47834274952919,0.39924670433145,0.427495291902072,0.658904109589041,0.624815361890694,0.678787878787879,0.644757433489828,0.0191842836982492,0.0500984564099917,0.000481600045327073,0.0299460279358815,1.37476459510358,1.27495291902072,1.24293785310734,1.20338983050847,0.0833333333333333,0.113095238095238,0.0119047619047619,0.119047619047619,0.892307692307692,0.882716049382716,0.818181818181818,0.878048780487805,0.00299689607192551,0.00870848708487085,0.00502636783124588,0.0113837095191364,0.773809523809524,0.964285714285714,0.0654761904761905,0.976190476190476,0,0.243373493975904,0,0.250602409638554,,0.364779874213836,,0.422222222222222,0,0.141183014709265,0,0.132075471698113,0,0.383132530120482,0,0.433734939759036,1
1/1/1990,26100770,3,Definitivo,CEILAN [26100770],Pluviométrica,Convencional,Activa,Valle del Cauca,Bugalagrande,4.1143,-76.0425,1382,11/15/1974,"",Canal Pachaquiar,Magdalena Cauca,Cauca,Río Bugalagrande,1990,1,1,Andes,Definitivo,3,2.975,7.502,6.905,70.9,0,29.1,4.1143,-76.0425,0.497448979591837,0.571428571428571,0.214285714285714,0.369897959183673,0.332191780821918,0.361823361823362,0.545945945945946,0.592696629213483,0.299798653857217,0.323259525234391,0.0895080979932463,0.117073488735949,0.744897959183674,0.895408163265306,0.471938775510204,0.908163265306122,0.526143790849673,0.490196078431373,0.490196078431373,0.369281045751634,0.693333333333333,0.696356275303644,0.776119402985075,0.771255060728745,0.111675993550223,0.105093187035524,0.0373053465836971,0.0364558624968069,1.7156862745098,1.61437908496732,2.18954248366013,1.61437908496732,0.57742782152231,0.496062992125984,0.5249343832021,0.37007874015748,0.677891654465593,0.666666666666667,0.74587039390089,0.724609375,0.091518593052299,0.0931493346476096,0.0240591914583079,0.0365859232175503,1.79265091863517,1.48818897637795,2.06561679790026,1.34383202099738,0.0704225352112676,0.105633802816901,0.0140845070422535,0.140845070422535,0.935897435897436,0.894366197183099,0.857142857142857,0.891891891891892,-0.0122961633859307,0.0109945920526687,0.00523245704168577,0.0142080220359162,1.09859154929577,1,0.0985915492957746,1.30281690140845,0,0.167816091954023,0,0.16551724137931,,0.284313725490196,,0.339449541284404,0,0.105685801655769,0,0.0978144063675998,0,0.23448275862069,0,0.250574712643678,1
1/1/1990,26100780,0,Definitivo,ZARZAL [26100780],Pluviométrica,Convencional,Activa,Valle del Cauca,Zarzal,4.3831,-76.0735,953,11/15/1974,"",Cocora,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,1990,1,1,Andes,Definitivo,0,1.876,5.4,4.289,20.38,0,79.62,4.3831,-76.0735,0.416030534351145,0.477099236641221,0.259541984732824,0.229007633587786,0.468292682926829,0.454148471615721,0.717842323651452,0.736842105263158,0.235179119260746,0.269186116777575,0.0752657413521845,0.0607409587579559,0.782442748091603,0.874045801526717,0.919847328244275,0.870229007633588,0.566951566951567,0.547008547008547,0.541310541310541,0.452991452991453,0.636197440585009,0.608961303462322,0.739010989010989,0.706642066420664,0.142455002190468,0.161063603149794,0.0485856314356728,0.0712617847925701,1.55840455840456,1.3988603988604,2.07407407407407,1.54415954415954,0.572895277207392,0.527720739219713,0.408624229979466,0.398357289527721,0.631439894319683,0.607033639143731,0.706921944035346,0.663194444444445,0.0759447234014516,0.0934987244697513,-0.000888501344556719,0.0351749425144491,1.55441478439425,1.3429158110883,1.39425051334702,1.18275154004107,0.1,0.158823529411765,0.0117647058823529,0.152941176470588,0.884353741496599,0.82,0.75,0.836477987421384,0.00670185032110383,0.0417917460648934,0.00672880701560863,0.0337575673318757,0.864705882352941,0.882352941176471,0.0470588235294118,0.935294117647059,0,0.230569948186528,0,0.246113989637306,,0.325757575757576,,0.370860927152318,0,0.146226071766504,0,0.14700756754831,0,0.341968911917098,0,0.39119170984456,1
1/1/1990,26100830,"","",PALMASOLA [26100830],Pluviométrica,Convencional,Activa,Valle del Cauca,Cartago,4.6884,-75.9617,940,8/15/1980,"",Meta,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,1990,1,1,Andes,Preliminar,0,2.27,6.391,4.551,35.253,0,64.747,4.6884,-75.9617,0.576119402985075,0.513432835820896,0.358208955223881,0.286567164179105,0.422155688622755,0.379061371841155,0.646017699115044,0.620553359683794,0.307108873006627,0.302018573709001,0.105932756864077,0.101673020574057,0.997014925373134,0.826865671641791,1.01194029850746,0.755223880597015,0.561046511627907,0.552325581395349,0.561046511627907,0.456395348837209,0.678868552412646,0.657657657657658,0.753826530612245,0.731164383561644,0.108672710886528,0.12583605917102,0.0390344922512873,0.0549280588913262,1.74709302325581,1.61337209302326,2.27906976744186,1.69767441860465,0.462365591397849,0.473118279569893,0.335483870967742,0.402150537634409,0.663536776212833,0.627749576988156,0.702857142857143,0.66427289048474,0.0501298243732814,0.0806641306199255,0.0124989115893961,0.0450872298677203,1.3741935483871,1.27096774193548,1.12903225806452,1.19784946236559,0.027027027027027,0.124324324324324,0.00540540540540541,0.135135135135135,0.939024390243902,0.809917355371901,0.875,0.798387096774194,-0.0164556175991517,0.0351877704403009,0.000556131348112945,0.0412639371965558,0.443243243243243,0.654054054054054,0.0432432432432432,0.67027027027027,0,0.220183486238532,0,0.247706422018349,,0.357142857142857,,0.41304347826087,0,0.144640080682439,0,0.150665732305536,0,0.342507645259939,0,0.422018348623853,1
1/1/1990,26110040,"","",BOLIVAR [26110040],Pluviométrica,Convencional,Activa,Valle del Cauca,Bolívar (Valle del cauca),4.3429,-76.1904,972,4/15/1961,"",Anaime,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,1990,1,1,Andes,Preliminar,"",2.592,6.749,5.615,71.234,0,28.766,4.3429,-76.1904,0.555555555555556,0.421052631578947,0.374269005847953,0.16374269005848,0.568181818181818,0.4375,0.785953177257525,0.798561151079137,0.264497653329091,0.274964409192597,0.0883038987004332,0.0509878774341584,1.28654970760234,0.748538011695906,1.74853801169591,0.812865497076023,0.582456140350877,0.52280701754386,0.519298245614035,0.357894736842105,0.678916827852998,0.659817351598174,0.797260273972603,0.773835920177384,0.140804816579844,0.147646763891614,0.0301685588196484,0.043822833197123,1.8140350877193,1.53684210526316,2.56140350877193,1.58245614035088,0.482517482517483,0.531468531468532,0.305361305361305,0.454545454545455,0.736975857687421,0.688524590163934,0.789389067524116,0.716981132075472,0.00387690216841009,0.0516157332943413,-0.0397093298065859,0.022174421915035,1.83449883449883,1.70629370629371,1.44988344988345,1.60606060606061,0.0392156862745098,0.142156862745098,0.00490196078431373,0.132352941176471,0.939393939393939,0.849740932642487,0.8,0.854054054054054,-0.0264993026499303,0.0151779887586047,0.00185191655892938,0.0124116126551452,0.647058823529412,0.946078431372549,0.0245098039215686,0.906862745098039,0,0.225749559082892,0,0.234567901234568,,0.224242424242424,,0.307291666666667,0,0.130602237420713,0,0.120052770448549,0,0.291005291005291,0,0.338624338624339,1
1/1/1990,26110120,"","",VILLA NUEVA [26110120],Pluviométrica,Convencional,Activa,Valle del Cauca,El Águila,4.9711,-76.0385,1341,9/15/1970,"",Lagunilla,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,1990,1,1,Andes,Preliminar,0,2.031,5.746,4.575,42.384,0,57.616,4.9711,-76.0385,0.555194805194805,0.63474025974026,0.420454545454546,0.425324675324675,0.372477064220184,0.380348652931854,0.494140625,0.527075812274368,0.225989276307538,0.25154542980444,0.101018802639916,0.0796707456399951,0.88474025974026,1.02435064935065,0.831168831168831,0.899350649350649,0.457142857142857,0.448571428571429,0.505714285714286,0.38,0.748822605965463,0.717625899280576,0.771021992238034,0.763765541740675,0.036639972369571,0.0625315564803623,0.0174086013706515,0.0211925490805112,1.82,1.58857142857143,2.20857142857143,1.60857142857143,0.339563862928349,0.299065420560748,0.289719626168224,0.252336448598131,0.744131455399061,0.724137931034483,0.744505494505495,0.783422459893048,0.0475743165228283,0.0564609761341647,0.0430383968648814,0.0157037235288214,1.32710280373832,1.08411214953271,1.13395638629283,1.16510903426791,0.0410958904109589,0.0821917808219178,0.0136986301369863,0.0958904109589041,0.9375,0.914285714285714,0.857142857142857,0.933333333333333,0.0076288144072036,0.0217620692454072,0.00878653703007375,0.0142535143787362,0.657534246575342,0.958904109589041,0.0958904109589041,1.43835616438356,0,0.0844594594594595,0,0.0878378378378378,,0.509803921568627,,0.566666666666667,0,0.0507665940988466,0,0.047843849296414,0,0.172297297297297,0,0.202702702702703,1
1/1/1990,26110160,"","",SAN FRANCISCO [26110160],Pluviométrica,Convencional,Activa,Valle del Cauca,Toro,4.6849,-76.0357,974,6/15/1971,"",Meta,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,1990,1,1,Andes,Preliminar,0,1.899,5.328,3.799,26.902,0,73.098,4.6849,-76.0357,0.50354609929078,0.531914893617021,0.326241134751773,0.297872340425532,0.458015267175573,0.458483754512635,0.667870036101083,0.67816091954023,0.272491331941037,0.284193661442948,0.106780699559,0.095414143003225,0.929078014184397,0.982269503546099,0.982269503546099,0.925531914893617,0.57843137254902,0.522875816993464,0.571895424836601,0.431372549019608,0.70840197693575,0.709090909090909,0.783683559950556,0.772020725388601,0.103932535326608,0.0982041622471746,0.0322713710176413,0.0387158649235273,1.98366013071895,1.79738562091503,2.6437908496732,1.8921568627451,0.458847736625515,0.407407407407407,0.345679012345679,0.34156378600823,0.674927113702624,0.673267326732673,0.7,0.697632058287796,0.0289884569534498,0.0281395137054913,0.00511758255148043,0.00689443378119001,1.41152263374486,1.24691358024691,1.1522633744856,1.12962962962963,0.0634920634920635,0.0873015873015873,0.00793650793650794,0.103174603174603,0.920792079207921,0.9,0.9,0.896825396825397,0.00149169281415565,0.0121424987456096,0.00178137651821862,0.0148772860797877,0.801587301587302,0.873015873015873,0.0793650793650794,1,0,0.135964912280702,0,0.160087719298246,,0.451327433628319,,0.482269503546099,0,0.0648982823730052,0,0.0704364190339636,0,0.24780701754386,0,0.309210526315789,1
